DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,1,208,10.5,[],5
2,1,691,24.5,[],7
3,3,74,9.0,[],5
4,3,118,13.5,[],6
5,3,158,34.5,[],9
6,6,364,9.0,[],5
7,7,140,68.0,[],12
8,7,199,31.5,[],9
9,13,77,55.5,[],12
10,17,360,42.0,[],9
11,17,585,10.0,[],5
12,20,148,17.5,[],6
13,20,308,53.0,[],11
14,21,575,27.0,[],8
15,22,263,24.5,[],7
16,22,706,25.0,[],8
17,24,239,46.5,[],11
18,27,12,52.5,[],11
19,27,229,54.5,[],11
20,27,542,53.0,[],11
21,28,84,30.0,[],8
22,29,61,56.0,[],12
23,29,606,42.5,[],10
24,30,47,39.5,[],10
25,32,672,36.0,[],9
26,37,545,30.0,[],8
27,38,464,40.0,[],9
28,39,245,48.0,[],11
29,42,607,33.5,[],9
30,45,274,45.0,[],11
31,45,647,19.0,[],7
32,46,317,38.5,[],9
33,46,328,32.0,[],9
34,47,225,91.0,[],14
35,48,93,46.0,[],10
36,49,388,49.5,[],11
37,51,84,44.0,[],9
38,55,524,62.0,[],12
39,55,688,42.5,[],10
40,57,586,20.0,[],7
41,57,711,30.5,[],9
42,58,92,37.5,[],10
43,58,321,45.0,[],10
44,59,2,42.0,[],10
45,63,595,80.5,[],13
46,64,17,51.5,[],11
47,65,109,43.5,[],10
48,65,697,24.0,[52],7
49,66,58,38.0,[],9
50,66,605,46.0,[],10
51,67,327,46.5,[],11
52,67,694,63.0,[48],12
53,69,478,16.5,[],6
54,69,717,54.5,[],11
55,70,258,35.0,[],9
56,71,429,36.5,[],10
57,75,485,29.0,[],9
58,75,598,44.5,[],10
59,76,10,15.0,[],6
60,76,78,50.0,[62],11
61,78,348,31.0,[],8
62,79,76,40.5,[60],10
63,79,702,50.0,[],11
64,80,126,36.0,[],9
65,81,162,63.0,[],13
66,81,295,66.5,[],12
67,81,311,76.5,[],14
68,82,509,22.0,[],7
69,83,473,62.0,[],12
70,84,45,25.5,[],8
71,90,12,18.0,[],7
72,93,390,66.5,[],13
73,95,101,16.5,[],6
74,95,599,28.5,[],9
75,97,533,68.0,[],13
76,98,199,41.0,[],11
77,98,713,37.0,[],9
78,99,577,27.5,[],8
79,101,369,62.5,[],12
80,102,608,32.0,[],8
81,104,445,15.5,[],6
82,105,129,30.5,[],8
83,105,245,28.5,[],9
84,105,679,34.0,[],9
85,110,388,26.0,[],8
86,113,562,51.5,[],11
87,115,601,27.5,[],9
88,116,26,64.0,[],12
89,116,478,25.0,[],7
90,116,491,33.0,[],9
91,118,663,58.0,[],12
92,121,45,37.0,[],10
93,121,630,33.0,[],9
94,123,442,33.0,[],9
95,126,210,54.5,[],12
96,126,577,53.0,[],10
97,128,300,56.0,[],11
98,128,640,56.0,[],12
99,129,78,64.5,[],12
100,129,652,30.5,[],8
101,130,53,23.0,[],7
102,130,102,54.5,[],11
103,130,661,50.5,[],11
104,130,680,62.5,[106],13
105,133,315,50.5,[],11
106,133,679,72.0,[104],13
107,133,710,26.5,[],8
108,134,168,74.0,[],14
109,134,234,21.0,[],7
110,134,599,44.0,[],10
111,136,472,31.5,[],9
112,137,334,17.0,[],6
113,137,543,35.5,[],9
114,139,199,53.0,[],12
115,139,265,33.0,[],8
116,140,359,82.5,[],14
117,141,209,27.0,[],8
118,148,635,21.5,[],7
119,149,42,51.0,[],11
120,150,350,45.5,[],11
121,151,190,20.0,[],7
122,151,657,73.5,[126],13
123,152,212,56.0,[127],12
124,152,594,44.5,[],10
125,154,256,61.0,[],12
126,154,660,47.0,[122],12
127,155,219,42.0,[123],10
128,159,368,31.5,[],9
129,159,505,44.5,[],11
130,162,324,14.0,[],6
131,162,654,56.5,[],11
132,168,84,40.0,[],10
133,169,482,37.0,[138],10
134,170,299,40.0,[],10
135,170,369,11.5,[],5
136,172,147,66.0,[],13
137,172,699,25.5,[],8
138,174,490,84.0,[133],14
139,175,464,22.0,[],7
140,176,204,25.5,[],8
141,179,142,21.0,[],7
142,180,251,50.5,[],11
143,180,534,8.0,[],4
144,181,230,44.5,[],10
145,181,382,46.5,[],11
146,182,641,34.0,[],9
147,182,709,93.5,[],14
148,183,488,43.0,[],10
149,184,325,48.0,[],11
150,185,111,29.5,[],9
151,185,430,11.5,[152],5
152,187,429,20.5,[151],7
153,189,447,49.0,[],11
154,189,537,29.0,[159],8
155,190,362,47.5,[],11
156,191,7,63.5,[],13
157,191,224,44.0,[],11
158,191,244,42.0,[],10
159,193,537,52.0,[154],11
160,193,636,5.0,[],3
161,194,328,30.0,[],9
162,196,387,63.0,[],12
163,197,597,45.5,[],10
164,201,214,48.5,[],11
165,203,243,52.0,[],12
166,203,250,24.5,[],7
167,203,543,47.5,[],10
168,204,360,24.5,[],7
169,208,58,69.0,[],13
170,209,430,41.5,[],10
171,209,616,67.0,[173],13
172,213,210,34.5,[],9
173,215,612,29.5,[171],9
174,215,699,32.0,[],9
175,216,497,24.5,[],8
176,217,391,62.0,[],13
177,218,66,52.0,[],11
178,220,520,27.0,[],8
179,221,308,25.0,[],8
180,224,27,46.0,[],10
181,225,441,7.0,[],4
182,227,433,31.0,[],8
183,229,343,57.0,[],11
184,229,710,44.5,[],10
185,231,41,22.0,[189],7
186,232,207,27.5,[],8
187,233,92,29.0,[],8
188,235,252,10.0,[],5
189,236,40,66.0,[185],13
190,238,709,66.5,[],13
191,239,577,65.0,[],12
192,240,179,42.5,[],9
193,243,113,31.0,[],8
194,243,306,31.0,[],9
195,243,491,48.5,[],11
196,244,383,62.5,[],12
197,247,416,56.0,[],12
198,248,666,9.0,[],5
199,250,398,45.0,[],10
200,252,34,31.0,[],9
201,252,568,48.0,[],10
202,254,607,36.0,[],9
203,255,223,29.0,[],8
204,256,143,46.5,[],10
205,256,267,53.0,[],11
206,256,681,70.0,[],13
207,257,318,49.5,[209],11
208,257,414,41.0,[212],10
209,260,315,52.0,"[207, 216]",12
210,261,695,36.0,[],9
211,262,3,37.5,[],10
212,263,409,81.0,"[208, 218]",14
213,264,69,38.0,[],10
214,264,429,99.5,[],15
215,267,542,60.0,[],12
216,268,315,45.5,[209],11
217,270,94,45.5,[],10
218,270,410,20.0,[212],7
219,270,701,43.5,[],11
220,271,624,66.5,[],12
221,272,457,21.0,[],7
222,273,472,33.0,[],8
223,275,255,54.0,[],12
224,275,561,46.5,[],11
225,276,151,54.5,[],12
226,277,501,73.5,[],13
227,281,248,29.5,[],8
228,283,112,20.5,[],7
229,283,431,54.5,[],11
230,285,354,38.5,[],10
231,292,69,70.5,[],13
232,292,703,38.5,[],9
233,294,83,37.5,[],9
234,296,2,42.5,[],10
235,297,468,28.5,[],8
236,297,676,53.0,[],12
237,298,126,34.0,[],9
238,299,75,39.0,[],9
239,302,554,39.5,[],9
240,305,218,48.0,[],11
241,306,662,43.0,[],11
242,307,63,69.0,[],12
243,309,303,49.0,[],11
244,310,193,40.0,[],10
245,312,473,19.5,[],7
246,313,126,81.5,[],13
247,313,619,50.5,[],11
248,314,667,35.5,[],9
249,316,86,39.5,[],9
250,318,225,66.5,[],13
251,323,458,28.0,[],7
252,325,202,69.0,[253],12
253,325,203,64.5,[252],13
254,326,297,40.0,[],10
255,327,214,32.5,[],9
256,327,595,46.0,[],11
257,330,90,10.0,[],5
258,333,411,46.0,[],10
259,334,646,38.0,[],10
260,335,77,36.0,[],9
261,336,25,41.5,[],10
262,337,406,48.0,[],11
263,338,239,17.0,[],6
264,338,512,51.5,[],11
265,342,569,41.0,[267],10
266,343,537,48.0,[274],11
267,343,562,36.5,[265],9
268,344,36,10.5,[],5
269,345,166,34.0,[],9
270,345,428,41.0,[],9
271,348,483,17.0,[],6
272,351,93,47.0,[],10
273,351,196,25.5,[],7
274,351,539,72.0,[266],13
275,351,624,66.5,[],12
276,355,205,49.5,[],12
277,356,76,29.0,[],9
278,356,260,63.0,[],12
279,359,493,46.0,[],10
280,359,533,68.5,[],12
281,363,401,65.0,[],12
282,363,615,71.5,[],13
283,364,76,57.0,[],11
284,365,321,44.5,[],10
285,367,299,20.5,[],7
286,367,425,60.0,[],12
287,367,709,66.0,[],13
288,370,522,59.5,[],12
289,370,603,44.5,[],10
290,370,694,40.5,[],9
291,375,422,50.0,[],11
292,379,611,51.0,[],11
293,379,683,42.0,[],9
294,380,481,22.5,[],7
295,382,66,47.5,[300],10
296,382,640,48.0,[],11
297,383,99,32.5,[],9
298,385,117,24.0,[],7
299,386,158,45.0,[],11
300,388,67,58.0,[295],12
301,388,380,34.5,[],9
302,389,278,38.0,[],9
303,391,37,15.5,[],6
304,391,79,39.5,[],10
305,393,153,41.0,[],10
306,395,222,28.0,[],8
307,395,388,57.0,[],11
308,395,691,55.0,[],11
309,398,269,45.5,[],11
310,398,568,26.5,[],8
311,399,74,30.5,[],8
312,401,187,32.5,[],9
313,403,173,36.5,[316],9
314,403,420,22.0,[],8
315,404,156,38.5,[],10
316,405,169,38.5,[313],9
317,405,495,47.5,[],11
318,406,243,42.5,[],10
319,406,341,34.5,[],9
320,407,526,48.0,[],10
321,408,104,32.5,[],9
322,408,602,46.5,[],11
323,409,28,37.5,[],10
324,409,184,67.5,[],13
325,409,329,41.5,[],10
326,410,584,48.0,[],11
327,411,140,34.5,[],9
328,413,622,25.5,[],8
329,417,325,42.0,[334],11
330,417,433,56.5,[],11
331,418,458,67.0,[],13
332,419,284,78.0,[],14
333,419,653,65.0,[],12
334,424,324,76.0,[329],14
335,424,579,31.5,[],9
336,425,368,36.5,[],10
337,425,638,58.0,[],12
338,426,174,31.5,[],9
339,429,21,51.5,[],11
340,429,118,54.5,[],11
341,429,189,11.5,[],5
342,430,181,48.5,[],11
343,431,158,18.0,[],6
344,431,216,29.5,[],8
345,433,612,35.5,[],8
346,439,687,10.5,[],5
347,440,441,66.0,[],13
348,440,533,37.5,[],10
349,441,243,16.0,[],6
350,442,469,52.0,[],11
351,445,223,52.5,[],11
352,445,255,40.0,[353],9
353,448,257,71.0,[352],14
354,451,302,29.0,[],9
355,453,371,76.0,[],13
356,454,532,17.0,[],6
357,455,551,41.5,[],9
358,456,601,18.0,[360],7
359,457,361,17.0,[],6
360,457,606,84.5,[358],14
361,458,232,28.5,[],8
362,458,322,55.0,[],12
363,458,332,8.5,[364],4
364,458,332,55.0,[363],12
365,459,209,36.0,[],9
366,459,462,25.5,[],7
367,460,93,52.5,[],11
368,460,483,63.0,[],13
369,463,290,52.0,[],12
370,467,178,46.5,[],11
371,467,508,41.5,[],10
372,468,398,35.0,[],9
373,469,651,47.5,[],11
374,470,491,42.0,[],9
375,470,713,73.5,[],13
376,471,170,43.0,[],10
377,475,133,44.0,[],10
378,475,251,18.5,[],6
379,477,666,40.5,[],10
380,478,513,62.0,[],13
381,480,522,40.5,[386],10
382,481,41,39.0,[],9
383,481,125,48.0,[],11
384,481,677,53.5,[],11
385,482,132,21.0,[],7
386,482,521,29.0,[381],8
387,484,267,80.5,[],13
388,484,333,24.0,[],8
389,484,595,72.0,[396],13
390,485,92,28.5,[],8
391,485,288,40.5,[404],10
392,486,344,6.0,[],4
393,486,406,58.0,[],12
394,486,558,49.5,[],11
395,487,542,23.5,[],7
396,488,596,50.5,[389],12
397,489,16,43.5,[],11
398,489,193,44.5,[],10
399,489,467,55.0,[],11
400,490,166,17.0,[],6
401,490,567,39.0,[],10
402,491,334,30.0,[],9
403,492,131,45.0,[],10
404,492,287,31.0,[391],9
405,493,422,61.0,[407],12
406,494,517,27.5,[],8
407,497,424,66.0,[405],13
408,497,550,47.0,[],12
409,498,38,87.5,[],14
410,498,322,19.5,[],6
411,503,75,35.0,[],9
412,503,376,34.5,[],9
413,504,3,31.0,[],8
414,504,208,45.0,[415],10
415,505,207,84.5,[414],13
416,506,140,14.5,[],6
417,507,109,41.5,[],10
418,507,177,21.5,[421],7
419,507,424,35.0,[],10
420,508,267,19.0,[],6
421,511,175,54.0,[418],11
422,511,436,58.0,[],12
423,512,616,48.0,[],11
424,515,670,49.0,[],11
425,516,487,29.0,[],9
426,521,470,50.5,[],12
427,522,122,49.5,[],10
428,522,512,17.5,[],6
429,525,78,48.5,[],10
430,525,360,58.0,[],12
431,527,54,64.0,[],12
432,530,249,38.0,[],10
433,531,282,39.5,[],10
434,533,14,67.5,[438],13
435,536,505,45.0,[],10
436,538,410,30.0,[],8
437,539,370,55.5,[],12
438,540,14,45.5,[434],11
439,541,52,55.0,[],12
440,545,157,45.5,[],11
441,545,516,41.0,[],10
442,549,336,33.5,[],10
443,550,162,23.0,[],7
444,551,78,40.5,[],10
445,552,98,36.5,[],10
446,558,363,31.5,[],9
447,560,190,18.0,[],7
448,560,392,39.0,[],10
449,561,16,24.0,[],8
450,561,512,58.5,[],12
451,561,525,48.0,"[453, 454]",11
452,562,206,45.5,[],11
453,562,529,48.5,"[451, 454]",11
454,562,531,41.5,"[451, 453]",10
455,563,216,71.0,[],12
456,565,191,23.0,[],7
457,565,542,29.5,[],8
458,566,297,28.5,[],8
459,566,348,34.5,[],9
460,566,475,38.5,[],9
461,567,433,39.0,[],10
462,568,162,51.5,[],11
463,568,181,45.5,[467],11
464,569,136,48.5,[],11
465,570,513,37.5,[],10
466,571,582,53.0,[],11
467,572,185,31.0,[463],9
468,572,247,82.5,[],14
469,573,26,27.0,[],8
470,577,78,45.0,[],10
471,577,258,58.5,[472],12
472,578,258,37.0,[471],10
473,578,632,49.0,[],11
474,580,498,58.5,[],12
475,582,701,52.0,[],11
476,583,212,45.5,[],10
