DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,0,3,40.5,[],9
2,0,10,18.0,[],6
3,0,126,25.0,[],8
4,1,588,52.5,[5],11
5,1,592,56.0,[4],11
6,2,393,33.5,[],10
7,3,28,50.0,[],12
8,3,314,40.0,[],9
9,4,87,48.0,[],11
10,4,445,47.0,[22],11
11,4,497,32.0,[],9
12,6,166,44.0,[14],10
13,6,213,30.0,[],8
14,7,169,28.5,[12],8
15,7,186,59.5,[],12
16,7,267,41.0,[],9
17,8,610,27.0,[],8
18,9,107,53.0,[24],12
19,9,145,34.5,[],9
20,9,622,33.5,[],9
21,10,358,35.0,[],9
22,10,443,45.5,[10],11
23,10,590,32.5,[],9
24,11,102,49.0,[18],11
25,11,454,40.5,[],9
26,12,77,45.5,[28],11
27,13,464,39.0,[30],10
28,15,78,36.0,"[26, 31]",9
29,15,416,52.0,[44],11
30,17,461,33.0,[27],9
31,18,77,35.5,"[28, 34]",10
32,18,525,29.0,[],8
33,18,629,40.5,"[42, 46]",10
34,19,71,56.5,[31],11
35,19,134,48.5,[],11
36,19,352,28.5,[],8
37,19,478,51.5,[],11
38,19,598,48.0,[],11
39,20,35,24.0,[],8
40,20,327,17.0,[],6
41,20,336,32.5,[],9
42,20,624,46.5,[33],10
43,21,26,44.5,[],10
44,21,414,24.0,[29],7
45,22,304,57.5,[],12
46,22,633,42.0,"[33, 49]",10
47,23,105,50.0,[],11
48,23,280,36.0,[51],9
49,23,637,34.0,[46],9
50,24,536,52.5,[56],11
51,25,286,41.0,[48],10
52,27,8,50.5,[64],11
53,27,406,48.5,[],11
54,27,597,40.0,"[55, 59]",9
55,27,600,33.5,"[54, 59]",9
56,28,537,28.5,[50],8
57,29,124,38.5,[],10
58,29,468,36.5,[63],9
59,29,599,63.0,"[54, 55]",12
60,31,173,50.5,[],11
61,31,528,47.5,[],11
62,31,553,46.0,[],10
63,32,469,39.0,[58],10
64,33,10,39.5,[52],10
65,33,247,47.5,[75],11
66,33,288,45.5,[],11
67,34,137,44.5,[76],10
68,34,225,21.0,[],7
69,34,236,54.5,[],11
70,36,180,47.5,"[73, 74]",11
71,37,93,23.0,[],7
72,37,163,33.5,[],9
73,37,184,28.5,"[70, 74]",8
74,37,185,37.0,"[70, 73]",10
75,38,252,41.5,[65],10
76,39,137,23.0,[67],7
77,40,346,32.0,[],9
78,40,637,48.5,[],11
79,41,272,50.5,[],11
80,41,421,40.5,"[86, 90]",10
81,42,42,48.0,[],11
82,42,291,51.0,[],11
83,42,522,37.0,[],10
84,42,550,52.0,[],11
85,43,35,18.0,[],6
86,43,420,40.5,[80],10
87,43,503,41.0,[],10
88,43,599,49.5,[],11
89,44,324,50.0,[],10
