DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,2,208,27.5,[],8
2,3,119,5.5,[],4
3,4,68,26.0,[],7
4,4,245,8.0,[],4
5,4,459,22.5,[],7
6,5,499,17.5,[],6
7,6,198,16.0,[],6
8,7,164,24.0,[],7
9,8,26,6.0,[],4
10,8,432,19.5,[],7
11,9,36,29.5,[],8
12,9,104,30.0,[],8
13,9,236,19.0,[],6
14,11,460,15.0,[],6
15,12,67,23.5,[],7
16,13,176,14.0,[],6
17,14,314,6.0,[],4
18,19,223,8.0,[],4
19,19,305,29.5,[20],8
20,19,306,6.0,[19],4
21,20,79,15.0,[],6
22,20,151,14.0,[],5
23,20,163,22.0,[],7
24,21,245,8.5,[],4
25,21,377,22.0,[],7
26,23,157,26.0,[],7
27,26,55,23.5,[],7
28,26,115,25.0,[],7
29,26,429,23.5,[],7
30,27,38,16.0,[34],6
31,28,70,22.5,[],7
32,28,493,29.0,[],8
33,29,343,17.0,[],6
34,30,38,15.5,[30],6
35,30,239,13.5,[],5
36,31,429,14.0,[],6
37,32,175,6.0,[],4
38,32,285,20.0,[],7
39,32,498,30.0,[],8
40,34,309,9.0,[],5
41,35,488,14.0,[],5
42,38,414,17.0,[],6
43,40,88,23.0,[],7
44,41,194,17.0,[],6
45,41,412,14.5,[],6
46,44,76,17.5,[],6
47,46,391,23.5,[],7
48,47,449,8.0,[],4
49,48,226,17.5,[],6
50,49,153,19.0,[],7
51,49,174,25.5,[52],7
52,52,173,14.5,[51],6
53,52,437,16.0,[],6
54,53,39,26.5,[],7
55,53,136,21.0,[],7
56,54,50,11.0,[],5
57,54,174,23.0,[],7
58,54,359,10.0,[],5
59,55,122,12.0,[],5
60,56,34,12.0,[],5
61,56,166,13.0,[],5
62,56,352,18.5,[],7
63,57,201,19.0,[],6
64,58,491,19.5,[],7
65,60,464,17.0,[],6
66,61,59,25.5,[72],7
67,61,453,19.5,[],7
68,62,209,17.5,[71],6
69,62,299,29.0,[],8
70,64,178,29.5,[],8
71,64,211,16.0,[68],6
72,65,60,14.0,[66],6
73,66,283,14.5,[],6
74,68,149,11.5,[],5
75,68,499,12.0,[],5
76,69,69,17.5,[],6
77,69,118,8.0,[],4
78,69,336,8.5,[],5
79,69,461,7.0,[],5
80,71,34,13.0,[],5
81,71,172,21.5,[],7
82,73,508,19.0,[85],6
83,74,86,13.0,[],5
84,75,213,13.5,[],5
85,75,511,8.5,[82],5
86,76,417,12.0,[],5
87,77,242,5.0,[],3
88,78,196,8.5,[],5
89,80,212,31.0,[],8
90,80,251,7.0,[],4
91,80,266,14.5,[],6
92,81,350,21.0,[],7
93,81,434,17.0,[],6
94,82,90,6.0,[],4
95,82,326,8.0,[],4
96,82,445,17.0,[],6
97,82,464,19.0,[],7
98,83,357,9.0,[105],5
99,83,498,30.0,[102],9
