DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,0,18,22.0,[],7
2,1,589,38.5,[],10
3,2,28,45.0,[],10
4,6,399,47.5,[],11
5,7,326,37.0,[8],9
6,7,510,44.0,[],10
7,8,238,37.0,[],9
8,8,326,53.5,[5],11
9,9,364,34.0,[],9
10,11,61,59.0,[],12
11,15,122,52.5,[],11
12,18,342,28.5,[],8
13,19,480,71.5,[16],12
14,20,351,44.5,[],10
15,20,556,25.5,[24],8
16,21,475,68.0,[13],13
17,22,233,45.5,[],11
18,22,298,52.0,[],10
19,22,455,42.0,[],10
20,24,173,63.0,[],12
21,24,202,52.0,[],11
22,24,698,64.5,[],13
23,25,386,34.0,[],9
24,25,554,45.0,[15],10
25,26,709,34.5,[],9
26,28,413,43.5,[],10
27,28,543,55.5,[],12
28,29,520,46.5,[],11
29,30,103,57.0,[31],12
30,30,584,28.0,[],8
31,32,104,52.0,[29],11
32,32,316,28.0,[],8
33,32,666,68.0,[34],13
34,32,667,37.0,[33],9
35,33,278,50.5,[40],11
36,34,126,33.0,[],8
37,36,215,54.5,[50],12
38,36,709,42.0,[],10
39,38,2,57.0,[],12
40,38,280,45.0,[35],11
41,38,319,11.0,[],5
42,39,205,65.5,[],12
43,39,587,32.5,[],9
44,41,195,37.0,[],9
45,41,401,53.0,[],11
46,42,136,20.5,[],7
47,42,298,58.0,[],12
48,42,534,66.5,[],13
49,43,116,28.0,[],8
50,43,213,42.0,[37],9
51,43,428,44.0,[],10
52,43,698,29.5,[],8
53,45,680,73.5,[],13
54,47,715,59.5,[],12
55,51,272,37.0,[],9
56,52,241,38.0,[],10
57,52,390,46.5,[],11
58,53,411,36.0,[],9
59,55,133,50.5,[],11
60,55,459,46.0,[63],10
61,55,590,31.5,"[64, 67]",8
62,56,339,50.0,[],11
63,56,454,72.5,[60],14
64,56,594,50.0,"[61, 67]",10
65,58,432,48.0,[],10
66,58,628,56.5,[],13
67,59,592,34.0,"[61, 64, 75]",9
68,59,669,29.0,[],8
69,60,107,43.0,[70],10
70,60,112,40.0,[69],11
71,61,152,22.0,[],7
72,61,268,66.0,[],13
73,61,550,28.5,[],8
74,61,676,50.5,[],11
75,63,594,50.0,[67],11
76,64,307,43.0,[],10
77,65,237,60.5,[],12
78,66,580,29.0,[],8
79,66,650,29.0,[],8
80,68,41,28.0,[],8
81,70,107,12.0,[],5
82,70,538,47.0,[],10
83,71,124,32.5,[],9
84,72,170,32.5,[],8
85,73,472,14.0,[],6
86,73,614,23.0,[88],7
