DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,3,4,55.0,[],12
2,4,215,40.0,[],10
3,4,334,30.0,[],8
4,4,540,36.0,[],9
5,6,40,25.5,"[13, 17]",8
6,6,555,30.5,[12],8
7,7,112,53.0,[],11
8,7,422,55.5,[10],11
9,7,482,60.0,[16],12
10,8,417,33.0,[8],10
11,8,454,33.0,[],9
12,8,558,51.0,[6],11
13,9,37,45.5,"[5, 17]",9
14,9,90,51.5,[],11
15,11,366,33.0,[],9
16,11,478,33.0,[9],9
17,12,39,54.5,"[5, 13]",12
18,12,224,37.5,[],9
19,12,576,19.5,[],7
20,13,547,40.5,[],10
21,14,313,41.5,[],10
22,15,339,46.5,[],10
23,16,306,47.0,[],10
24,17,211,18.5,[],6
25,17,237,37.5,[26],9
26,17,243,39.0,[25],10
27,17,263,35.0,[],9
28,17,613,45.5,[],10
29,18,137,31.0,[33],9
30,19,392,36.5,[],9
31,19,536,46.0,[],10
32,21,8,54.5,[],12
33,21,137,34.5,[29],9
34,21,588,30.5,[],8
35,22,27,47.5,[],11
36,22,286,43.5,[],10
37,22,382,49.5,[],11
38,22,564,33.0,[],10
39,23,294,50.0,[],10
40,23,333,48.5,[],11
41,24,370,52.0,[],11
42,24,432,33.0,[],9
43,24,461,26.0,[],8
44,24,633,20.5,[49],7
45,25,622,33.5,[],9
46,27,108,25.0,[],8
47,27,174,40.0,[],10
48,27,495,56.0,[],12
49,27,629,47.5,[44],10
50,28,324,40.0,[],9
51,28,449,60.0,[],12
52,29,340,41.5,[],10
53,30,80,36.0,[],10
54,30,153,41.0,[],10
55,30,506,25.5,[],8
56,31,135,48.5,[],11
57,32,155,61.0,[],12
58,33,362,45.5,[],11
59,33,615,40.0,[],10
60,34,65,27.5,[],8
61,34,560,29.0,[],9
62,35,102,53.5,[75],11
63,35,313,64.5,[],13
64,35,384,39.5,[74],10
65,35,481,38.5,[68],9
66,36,56,34.0,[],9
67,37,201,31.5,[],9
68,37,483,39.5,[65],10
69,38,139,49.0,[70],10
70,38,143,34.5,[69],9
71,38,167,53.0,[],11
72,38,241,18.5,[],6
73,39,213,64.5,[79],12
74,39,385,39.0,[64],10
75,40,106,32.5,[62],8
76,41,220,36.0,[79],10
77,42,191,28.5,[],8
78,42,234,44.0,[],10
79,43,215,34.5,"[73, 76]",9
80,43,372,69.5,[88],12
81,43,537,62.5,[],12
82,44,159,46.0,[],11
83,44,362,25.0,[],7
84,45,11,36.0,[],9
85,45,59,39.0,[],10
86,46,34,41.0,[],10
87,46,286,54.5,[],11
88,46,376,21.5,[80],7
89,47,499,75.5,[90],15
90,47,500,44.0,[89],10
91,48,264,39.0,[],9
92,49,272,39.0,[],9
93,50,100,50.0,[],10
94,52,215,73.5,[],13
95,52,484,26.5,[],8
96,52,511,28.5,[],8
97,53,470,41.5,[104],10
98,54,553,45.0,[],10
99,55,154,48.0,[],10
100,55,593,51.5,[],11
101,56,110,21.0,[],7
102,56,628,17.5,[],7
103,57,364,43.5,[],10
104,57,475,33.0,[97],8
105,61,16,47.0,[],11
106,61,63,49.0,[110],11
107,61,277,30.0,[],8
108,61,530,60.5,[],12
109,61,568,46.5,[],11
110,62,58,36.0,[106],9
111,62,189,15.5,[],6
112,62,238,26.5,[],8
113,63,245,57.5,[],12
114,63,328,35.0,"[116, 117, 124]",9
115,64,178,69.0,[],12
116,64,329,43.0,"[114, 117, 124]",10
117,64,334,71.0,"[114, 116]",13
118,64,600,13.5,[],5
119,65,30,31.0,[122],8
120,65,101,62.5,[],12
121,66,156,40.5,[],9
122,67,26,33.0,[119],10
