DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,0,64,15.5,[],6
2,0,471,262.5,[],27
3,1,372,7.0,[4],4
4,2,364,146.5,[3],19
5,3,421,17.5,[],6
6,3,718,91.0,[],1
7,4,176,25.0,[],7
8,6,35,97.5,[],15
9,6,210,35.5,[],9
10,7,218,59.0,[],11
11,10,264,72.0,[14],14
12,11,69,104.5,[],17
13,11,231,7.0,[],4
14,13,259,100.5,[11],15
15,14,515,341.5,[23],29
16,15,325,176.5,[],20
17,16,199,20.0,[],7
18,17,379,6.0,[],4
19,20,641,85.5,[],14
20,21,146,71.5,[],13
21,21,364,133.5,[],17
22,23,497,190.5,[28],23
23,24,513,32.5,[15],9
24,25,184,75.5,[],15
25,26,100,46.5,[],10
26,28,668,255.5,[],26
27,29,655,48.0,[],11
28,30,489,129.5,[22],18
29,30,577,75.0,[],14
30,31,701,131.0,[],18
31,32,243,65.5,[],13
32,33,2,116.5,[],16
33,33,481,4.5,[],3
34,33,584,36.5,[],10
35,33,713,29.0,[],8
36,34,388,24.5,[],7
37,34,556,131.5,[],18
38,35,35,63.5,[],14
39,35,63,206.0,[],24
40,37,174,37.0,[],9
41,38,512,34.0,[],9
42,39,431,5.0,[],3
43,39,468,195.0,[47],22
44,43,91,84.0,[],14
45,44,102,81.0,[55],14
46,45,22,181.0,[],21
47,45,467,258.0,[43],25
48,45,582,17.5,[],6
49,47,138,35.5,[],10
50,48,31,15.5,[],6
51,48,296,96.0,[],15
52,48,531,6.0,[],4
53,49,566,24.0,[57],7
54,49,648,135.5,[59],18
55,51,105,192.5,[45],23
56,51,265,341.0,"[60, 62, 64]",30
57,52,567,6.0,[53],4
58,52,599,60.5,[],12
59,52,643,189.0,[54],22
60,53,260,64.5,"[56, 62, 64]",13
61,53,539,104.5,[],16
62,54,267,29.0,"[56, 60, 64]",8
63,55,5,62.0,[65],13
64,56,270,306.0,"[56, 60, 62]",28
65,57,1,6.0,[63],4
66,59,201,136.5,[],17
67,60,140,93.5,[],14
68,60,185,23.0,[],7
69,60,359,95.0,[],14
70,61,112,59.0,[72],12
71,61,468,73.5,[],13
72,64,119,176.0,[70],22
73,65,65,170.5,[],21
74,66,282,94.5,[],2
75,67,171,157.0,[],20
76,68,42,209.5,[],24
77,68,456,8.0,[],4
78,68,559,25.0,[],8
79,68,692,158.0,[],21
80,70,706,23.0,[],7
81,71,241,103.5,[85],16
82,72,324,93.0,[93],14
83,72,437,36.5,[],10
84,72,459,28.0,[],8
85,74,229,170.0,[81],21
86,74,648,43.0,[],10
87,74,669,87.5,[],15
88,75,58,42.5,[],10
89,75,217,7.5,[],4
90,78,130,90.0,[],16
91,78,446,85.0,[],15
92,81,278,76.5,[97],14
93,81,318,105.5,[82],16
94,81,497,6.0,[],4
95,83,29,50.5,[],10
96,83,252,27.5,[],8
97,84,269,235.5,"[92, 111]",24
98,84,707,85.0,[],15
99,89,353,111.0,[112],17
100,89,591,39.5,[],10
101,89,636,253.5,[106],26
102,89,665,135.0,[],19
103,90,304,145.0,[],20
104,91,494,122.0,[],16
105,91,563,17.5,[],6
106,92,650,78.0,[101],14
107,93,339,86.0,[],14
108,93,426,106.0,[116],16
109,93,500,111.5,[],16
110,94,9,9.0,[],5
111,94,263,96.0,[97],16
112,95,363,100.5,"[113, 99]",17
113,95,374,264.5,[112],26
114,95,689,23.0,[],7
115,98,322,152.5,[119],19
116,98,419,120.5,[108],18
117,99,233,390.5,[],31
118,101,59,314.0,[129],28
119,101,313,13.0,[115],5
120,101,585,60.0,[138],12
121,102,82,22.0,[],7
122,102,186,251.0,[],24
123,102,291,5.0,[131],3
124,102,443,40.5,[],9
125,103,131,42.0,[],10
126,103,146,28.5,[],8
127,103,402,89.0,[],15
128,105,103,69.5,[],14
129,106,54,45.5,[118],11
130,108,27,104.5,[134],17
131,109,289,162.5,[123],19
132,109,469,116.5,[],16
133,109,561,67.5,[],12
134,110,33,46.0,[130],11
135,110,435,176.5,[],21
136,110,617,74.5,[],14
137,111,417,71.0,[],14
138,111,577,271.5,[120],27
139,113,121,111.0,[],17
140,113,376,64.5,[],13
141,113,451,23.0,[],7
142,116,625,48.5,[],10
143,118,384,5.0,[],3
144,118,511,96.5,[150],15
145,119,718,89.0,[],14
146,120,21,96.5,[],2
147,120,71,172.5,[152],21
148,120,189,10.5,[],5
149,120,390,87.0,[],15
150,120,512,40.5,[144],10
151,122,694,32.0,[],9
152,124,85,206.5,[147],24
153,125,226,38.5,[],10
154,126,99,39.0,[],9
155,128,407,186.0,[],21
156,128,663,12.0,[],5
157,129,139,65.5,[],13
158,129,186,164.0,[],21
159,130,497,44.0,[168],11
160,131,307,179.5,[],21
161,131,563,165.5,"[163, 171]",21
162,131,634,157.5,[],18
163,132,566,139.5,"[161, 171]",20
164,133,433,92.0,[174],14
165,133,525,79.5,[],2
166,134,321,24.5,[],8
167,136,284,216.5,[],24
168,136,496,89.0,[159],14
169,137,598,48.0,[],11
170,138,168,120.0,[],16
171,138,571,86.0,"[161, 163]",14
172,139,451,318.0,[174],29
173,139,673,95.0,[],15
174,140,439,56.0,"[164, 172]",11
175,143,269,20.5,[181],8
176,143,381,196.0,[],22
177,143,536,45.0,[],11
178,144,650,83.5,[186],14
179,146,97,91.5,[],15
180,146,201,95.0,[],16
181,147,268,18.5,"[175, 191]",6
182,147,320,19.5,[],7
183,148,499,53.0,"[189, 198]",11
184,149,658,8.0,[],4
185,150,129,28.5,[],9
186,150,642,64.5,[178],13
187,151,208,10.0,[],5
188,151,481,25.5,[],8
189,151,507,116.5,"[183, 196, 198]",17
190,151,617,20.5,[],7
191,152,264,101.0,"[181, 194]",15
192,154,220,47.5,[],11
193,155,690,25.5,[],7
194,156,265,74.5,[191],14
195,156,346,59.0,[],12
196,156,508,131.5,"[189, 198, 203]",18
197,157,443,173.0,[],22
198,158,497,156.5,"[183, 189, 196, 203]",20
199,162,119,45.5,[],11
200,162,184,122.0,[],17
201,162,309,43.5,[],11
202,162,650,26.5,[206],8
203,163,504,82.0,"[196, 198]",14
204,163,568,8.0,[],4
205,165,539,28.0,[],8
206,165,654,71.0,[202],13
207,166,582,7.5,[],4
208,166,618,47.5,[],11
209,167,266,29.0,[],8
210,168,172,12.0,[],5
211,170,390,11.5,[],5
212,171,46,12.5,[],5
213,172,51,21.0,[],7
214,172,191,97.5,[],15
215,172,381,42.5,[],10
216,172,405,264.0,[],26
217,173,340,43.0,[],10
218,174,40,51.5,[],10
219,174,76,90.0,[],2
220,174,510,64.0,[],12
221,175,259,56.5,[],12
222,180,1,39.5,[],9
223,180,421,77.5,[],14
224,180,606,15.5,[],6
225,181,182,60.5,[228],13
226,181,689,158.0,[],20
227,182,488,10.0,[],5
228,183,183,10.0,[225],5
229,184,331,41.5,[],9
230,184,568,136.0,[],18
231,184,665,8.0,[],4
232,184,719,195.0,[],22
233,186,126,14.5,[],6
234,186,413,28.5,[],8
235,187,12,141.0,[],18
236,187,439,11.5,[],5
237,188,703,68.0,[],13
238,189,632,136.5,[],19
239,193,226,17.5,[],6
240,195,547,84.5,[],14
241,195,571,4.5,[],3
242,196,515,215.5,[254],24
243,196,536,87.0,[],14
244,196,590,64.0,[],13
245,196,649,87.5,[],2
246,198,129,85.0,[],14
247,200,215,91.5,[248],14
248,201,207,37.5,"[247, 255]",10
249,201,250,65.5,[],12
250,203,155,22.0,[],7
251,204,557,191.0,[],22
252,205,94,120.0,[],17
253,205,450,14.0,[],5
254,205,511,331.0,[242],30
255,206,208,17.5,[248],7
256,209,64,61.5,[],11
257,210,144,11.0,[],5
258,212,371,4.5,[],3
259,213,210,57.5,[],12
260,213,306,122.0,"[266, 273]",16
261,213,444,103.5,[],16
262,213,476,46.0,[],11
263,213,625,84.0,[],14
264,215,325,25.0,[],7
265,216,249,27.5,[275],7
266,216,315,43.5,"[260, 273]",10
267,216,599,75.5,[],1
268,217,275,15.5,[],6
269,218,68,22.5,[],7
270,218,116,55.0,[],11
271,218,462,119.5,[],18
272,218,683,224.0,[274],25
273,219,315,137.0,"[260, 266]",19
274,220,694,224.5,[272],24
275,221,247,63.5,[265],12
276,224,424,91.0,[],2
277,231,277,85.0,[],14
278,232,48,85.5,[],1
279,233,124,13.0,[],5
280,233,247,102.0,[],16
281,233,505,249.5,[],25
282,233,577,82.0,[],14
283,234,65,43.0,[],10
284,234,178,110.5,"[293, 294]",16
285,235,620,61.0,[],12
286,236,611,6.0,[],4
287,237,269,8.0,[],4
288,237,661,258.0,"[289, 299, 306]",26
289,237,674,204.5,"[288, 291]",23
290,238,198,32.0,[],9
291,238,675,92.5,[289],2
292,239,8,11.5,[],5
293,239,174,4.5,"[284, 294]",3
294,240,175,94.5,"[284, 293, 300]",16
295,241,344,46.0,[],10
296,241,609,8.5,[],4
297,242,85,61.5,[],12
298,243,643,16.0,[299],6
299,244,649,75.0,"[288, 298, 306]",14
300,245,174,30.0,[294],8
301,245,473,116.5,"[302, 304, 307]",17
302,245,482,75.5,"[301, 307]",13
303,246,436,128.0,[],19
304,246,465,24.5,[301],7
305,247,298,50.5,[310],11
306,247,658,70.5,"[288, 299]",12
307,248,477,46.0,"[301, 302]",10
308,249,97,31.0,[],9
309,250,498,125.5,[],18
310,252,290,64.0,[305],13
311,252,606,6.0,[],4
312,253,12,23.0,[],8
313,254,88,21.5,[],7
314,256,403,79.0,[],13
315,258,28,171.0,[],21
316,258,452,8.0,[325],4
317,259,47,104.5,[],16
318,259,112,8.0,[323],4
319,259,258,142.0,[],19
320,259,541,57.0,[],12
321,259,716,54.0,[],12
322,260,373,117.0,[],18
323,261,107,107.5,[318],17
324,264,319,73.5,[],14
325,264,451,94.0,[316],15
326,266,334,54.0,[],12
327,268,200,97.5,[],16
328,268,481,125.5,[331],18
329,270,292,84.0,[],15
330,270,521,188.0,[],23
331,271,482,39.5,[328],10
332,272,218,4.0,[333],3
333,272,218,71.5,"[332, 340]",13
334,273,175,46.0,[339],10
335,274,437,117.0,[342],18
336,274,675,146.0,[],20
337,275,457,55.0,[],11
338,275,568,36.5,[],9
339,276,169,121.5,[334],18
340,276,227,51.5,[333],11
341,276,359,20.5,[],7
342,276,442,57.5,[335],12
343,277,146,138.0,"[346, 350]",19
344,277,305,124.5,[],17
345,277,575,23.0,[],7
346,278,152,27.5,"[343, 350]",8
347,278,399,46.5,[],11
348,279,101,47.0,[],11
349,279,611,122.0,[],17
350,281,148,60.5,"[343, 346]",12
351,281,637,140.0,[],19
352,282,124,35.0,[355],10
353,282,657,71.5,[],13
354,285,578,44.5,[],10
355,287,123,54.0,[352],12
356,287,367,31.0,[361],9
357,289,558,28.5,[],9
358,290,338,210.0,[],22
359,290,498,33.0,[],9
360,291,689,5.0,[],3
361,292,371,65.5,[356],13
362,292,490,73.0,[],14
363,292,635,47.0,[],10
364,293,146,5.0,[],3
365,294,577,108.5,[],17
366,295,203,13.5,[],5
367,297,152,41.0,[],10
368,301,16,81.0,[],14
369,303,285,63.5,[],13
370,306,91,164.0,[],21
371,306,703,104.5,[],1
372,307,482,17.0,[],6
373,309,342,56.0,[],12
374,309,611,72.0,[],13
375,310,255,126.0,[381],18
376,311,120,78.0,[377],14
377,312,123,101.0,[376],16
378,314,220,145.0,[],19
379,314,245,20.5,[],7
380,315,402,55.0,[],12
381,316,255,110.0,[375],17
382,316,439,129.5,[],17
383,316,533,139.0,[398],18
384,316,587,49.0,[393],11
385,317,493,39.0,[390],10
386,317,517,145.5,[388],20
387,317,715,58.5,[],12
388,318,515,6.0,[386],4
389,319,64,138.5,[],19
390,319,499,30.0,[385],8
391,320,557,158.5,[],20
392,321,357,48.5,[],11
