DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,0,387,37.0,[],10
2,2,196,26.0,[],7
3,2,339,23.5,[],7
4,4,36,65.5,[],13
5,4,80,26.5,[],8
6,4,130,30.0,[],8
7,4,178,31.0,[],8
8,5,462,28.0,[],8
9,6,396,30.0,[],8
10,7,99,14.5,[],5
11,8,139,27.0,[],8
12,9,0,29.5,[],8
13,10,580,132.5,[],18
14,11,17,6.0,[],4
15,11,237,62.0,[],12
16,11,265,36.5,[],10
17,12,490,25.5,[],7
18,13,282,69.5,[],12
19,14,510,18.0,[],6
20,15,109,78.0,[],14
21,15,381,91.5,[],2
22,16,5,8.0,[],4
23,17,204,39.0,[24],10
24,17,210,40.5,[23],10
25,17,231,49.5,[],10
26,17,457,19.0,[],7
27,19,330,92.5,[],14
28,19,342,36.0,"[35, 37]",9
29,20,301,85.5,[],14
30,21,467,8.0,[],4
31,21,487,16.0,[],6
32,21,501,66.5,[],13
33,22,114,11.5,[],5
34,22,548,20.5,[],7
35,23,338,58.0,[28],11
36,23,358,5.0,[],3
37,24,348,65.0,[28],12
38,24,440,51.5,[],11
39,25,104,94.5,[],16
40,25,189,37.0,[],10
41,25,532,36.0,[],10
42,25,584,20.0,[],7
43,26,14,28.5,[46],8
44,28,445,4.5,[],3
45,29,596,5.0,[],3
46,30,24,233.5,[43],23
47,30,284,27.0,[],7
48,31,46,17.5,[],6
49,31,159,78.5,[],13
50,32,168,10.5,[],5
51,32,386,15.5,[],6
52,33,297,14.0,[],6
53,33,542,10.0,[],5
54,34,80,30.0,[64],8
55,34,123,50.0,[],11
56,34,258,30.0,[],8
57,35,72,47.5,[],10
58,36,231,25.0,[],8
59,36,517,38.5,[],9
60,37,394,20.0,[61],7
61,37,396,80.5,[60],14
62,38,213,32.0,[],8
63,38,239,25.0,[],8
64,41,80,87.5,[54],15
65,41,343,39.5,[],9
66,41,472,56.5,[],12
67,41,510,4.5,[],3
68,43,225,51.0,[],11
69,44,1,30.5,[],8
70,45,16,16.0,[],6
71,45,34,7.5,[],4
72,45,312,45.0,[],11
73,46,110,8.5,[],4
74,47,468,17.0,[],6
75,48,304,27.0,[],8
76,48,335,4.5,[],3
77,48,369,5.0,[],3
78,51,184,5.0,[],3
79,51,248,91.5,[],15
80,52,210,70.0,[81],14
81,53,211,5.0,[80],3
82,53,562,28.0,[],8
83,54,95,18.0,[],6
84,54,273,83.0,"[87, 100]",14
85,54,549,28.5,[],8
86,55,350,34.0,[],9
87,56,272,20.5,"[84, 100]",7
88,56,374,30.0,[101],9
89,58,336,38.0,[],10
90,58,484,20.0,[],7
91,58,524,39.5,[],9
92,59,543,20.5,[],7
93,59,552,48.0,[],11
94,60,190,21.0,[],7
95,60,234,5.0,[],3
96,61,19,6.0,[],4
97,61,68,9.5,[],5
98,61,151,18.5,[],6
99,61,203,14.0,[],5
100,61,278,135.5,"[84, 87]",18
101,61,377,99.0,"[88, 106]",2
102,61,468,42.5,[],11
103,62,218,18.5,[],6
104,62,612,31.5,[],8
105,63,229,48.5,[],11
106,63,382,52.5,"[101, 111]",11
107,64,28,25.5,[],8
108,65,123,31.5,[],9
109,65,257,16.5,[],6
110,65,347,22.5,[],8
111,65,383,10.0,[106],5
112,66,464,26.0,[],9
113,67,177,36.5,[],9
114,67,422,98.0,[],16
115,68,264,8.0,[],4
116,71,100,9.0,[],5
117,71,525,15.5,[122],6
118,72,82,5.0,[],3
119,72,185,6.0,[125],4
120,72,239,55.5,[],12
121,72,487,67.0,[],13
122,75,525,155.0,[117],19
123,76,83,14.5,[],5
124,77,181,4.5,[125],3
125,77,183,101.5,"[119, 124]",1
126,77,552,50.5,[],10
127,79,368,31.5,[],8
128,80,64,83.5,[],14
129,81,134,52.0,[],11
130,81,631,5.5,[136],4
131,82,151,142.5,[],20
132,82,510,10.5,[],5
133,83,176,10.0,[],5
134,84,220,49.0,[],10
135,84,494,5.0,[],3
136,84,629,34.5,[130],10
137,85,73,92.5,[],15
138,86,191,42.0,[],10
139,86,361,41.5,[],10
140,86,572,35.0,[],9
141,87,35,44.5,[],10
142,88,205,95.0,[],2
143,88,374,90.5,[],15
144,89,167,8.0,[],4
145,90,345,36.0,[],9
146,90,407,8.5,[],5
147,92,272,48.0,[],11
148,92,600,74.5,[],13
149,93,526,59.0,[],12
150,94,195,24.0,[],7
151,94,362,19.0,[],7
152,95,5,16.0,[],6
153,95,227,68.0,[],13
154,97,137,30.5,[],8
155,97,389,28.5,[],9
156,98,429,31.0,[],8
157,98,584,184.5,[],21
158,100,286,48.0,[],10
159,101,310,49.0,[],11
160,101,350,46.5,[],12
161,101,366,44.0,[],11
162,101,639,49.0,[],11
163,102,120,95.5,[174],2
164,102,184,122.0,[],17
165,104,560,9.0,[],5
166,106,17,46.5,[],11
167,106,165,84.5,[173],15
168,107,303,27.0,[175],8
169,107,370,5.0,[],3
170,107,427,56.0,[],12
171,107,477,98.0,[176],16
172,108,49,13.5,[],5
173,108,159,29.0,[167],9
174,109,127,133.0,[163],19
175,109,300,28.0,[168],8
176,110,481,95.0,[171],15
177,110,541,8.0,[],4
178,111,329,152.5,[],19
179,111,534,36.5,[],9
180,112,266,47.5,[],11
181,113,65,45.0,[],11
182,113,574,10.5,[],5
183,116,19,47.5,[],11
184,116,30,78.0,[],13
185,117,610,85.5,[],2
186,118,4,51.5,[],11
187,118,638,4.0,[],3
188,120,138,16.0,[],6
189,120,257,81.5,[],13
190,120,598,5.0,[],3
191,121,110,6.0,[],4
192,121,432,25.5,[],7
193,121,574,28.0,[],7
194,122,98,12.0,[],5
195,125,132,15.5,[],5
196,125,359,32.0,[],8
197,125,505,44.0,[],11
198,125,589,13.0,[],5
199,127,282,32.5,[],9
200,127,315,11.0,[],5
