Volume,Cumulative Fraction
91.66949941128696,9.020896885491374e-05
91.66949941128696,0.00018041793770982747
91.66949941128696,0.00027062690656474124
91.66949941128696,0.00036083587541965495
91.66949941128696,0.0004510448442745687
91.66949941128696,0.0005412538131294825
91.66949941128696,0.0006314627819843962
91.66949941128696,0.00072167175083931
91.66949941128696,0.0008118807196942239
91.66949941128696,0.0009020896885491376
91.66949941128696,0.0009922986574040513
91.66949941128696,0.0010825076262589652
91.66949941128696,0.001172716595113879
91.66949941128696,0.0012629255639687927
91.66949941128696,0.0013531345328237066
97.23018699254585,0.00144881559322544
97.23018699254585,0.0015444966536271732
97.23018699254585,0.0016401777140289068
97.23018699254585,0.0017358587744306401
97.23018699254585,0.0018315398348323735
97.23018699254585,0.001927220895234107
97.23018699254585,0.00202290195563584
97.23018699254585,0.002118583016037574
97.23018699254585,0.002214264076439307
97.23018699254585,0.0023099451368410405
97.23018699254585,0.002405626197242774
97.23018699254585,0.002501307257644507
97.23018699254585,0.0025969883180462405
97.23018699254585,0.0026926693784479743
97.23018699254585,0.0027883504388497076
97.23018699254585,0.002884031499251441
97.23018699254585,0.0029797125596531743
97.23018699254585,0.0030753936200549076
97.23018699254585,0.003171074680456641
97.23018699254585,0.0032667557408583743
97.23018699254585,0.003362436801260108
97.23018699254585,0.0034581178616618414
97.23018699254585,0.0035537989220635747
97.23018699254585,0.003649479982465308
97.23018699254585,0.0037451610428670414
97.23018699254585,0.0038408421032687747
97.23018699254585,0.0039365231636705085
97.23018699254585,0.004032204224072241
97.23018699254585,0.004127885284473974
97.23018699254585,0.004223566344875708
97.23018699254585,0.004319247405277441
97.23018699254585,0.004414928465679175
97.23018699254585,0.0045106095260809085
97.23018699254585,0.004606290586482642
97.23018699254585,0.004701971646884375
97.23018699254585,0.0047976527072861085
97.23018699254585,0.004893333767687842
97.23018699254585,0.004989014828089575
97.23018699254585,0.0050846958884913085
97.23018699254585,0.005180376948893042
97.23018699254585,0.005276058009294775
97.23018699254585,0.0053717390696965085
97.23018699254585,0.005467420130098242
97.23018699254585,0.005563101190499975
102.4896160735073,0.00566395788376985
102.4896160735073,0.005764814577039723
102.4896160735073,0.005865671270309598
102.4896160735073,0.0059665279635794715
102.4896160735073,0.006067384656849345
102.4896160735073,0.00616824135011922
102.4896160735073,0.006269098043389093
102.4896160735073,0.006369954736658967
102.4896160735073,0.006470811429928842
102.4896160735073,0.006571668123198715
102.4896160735073,0.006672524816468589
102.4896160735073,0.0067733815097384634
102.4896160735073,0.006874238203008337
102.4896160735073,0.006975094896278211
102.4896160735073,0.007075951589548085
102.4896160735073,0.007176808282817959
102.4896160735073,0.0072776649760878335
102.4896160735073,0.007378521669357707
102.4896160735073,0.007479378362627581
102.4896160735073,0.007580235055897455
102.4896160735073,0.007681091749167329
102.4896160735073,0.007781948442437203
102.4896160735073,0.007882805135707077
102.4896160735073,0.00798366182897695
102.4896160735073,0.008084518522246826
102.4896160735073,0.0081853752155167
102.4896160735073,0.008286231908786575
102.4896160735073,0.00838708860205645
102.4896160735073,0.008487945295326324
102.4896160735073,0.0085888019885962
102.4896160735073,0.008689658681866075
102.4896160735073,0.00879051537513595
102.4896160735073,0.008891372068405824
102.4896160735073,0.0089922287616757
102.4896160735073,0.009093085454945575
102.4896160735073,0.009193942148215449
102.4896160735073,0.009294798841485324
102.4896160735073,0.0093956555347552
102.4896160735073,0.009496512228025073
102.4896160735073,0.009597368921294949
102.4896160735073,0.009698225614564824
102.4896160735073,0.009799082307834698
102.4896160735073,0.009899939001104573
102.4896160735073,0.010000795694374448
102.4896160735073,0.010101652387644324
102.4896160735073,0.010202509080914197
102.4896160735073,0.010303365774184073
102.4896160735073,0.010404222467453948
102.4896160735073,0.010505079160723822
102.4896160735073,0.010605935853993697
102.4896160735073,0.010706792547263573
102.4896160735073,0.010807649240533446
102.4896160735073,0.010908505933803322
102.4896160735073,0.011009362627073197
102.4896160735073,0.011110219320343073
102.4896160735073,0.011211076013612946
102.4896160735073,0.011311932706882822
102.4896160735073,0.011412789400152697
102.4896160735073,0.01151364609342257
102.4896160735073,0.011614502786692446
102.4896160735073,0.011715359479962321
102.4896160735073,0.011816216173232195
102.4896160735073,0.01191707286650207
107.49201618345624,0.012022852258800698
107.49201618345624,0.012128631651099325
107.49201618345624,0.01223441104339795
107.49201618345624,0.012340190435696579
107.49201618345624,0.012445969827995205
107.49201618345624,0.012551749220293833
107.49201618345624,0.012657528612592459
107.49201618345624,0.012763308004891087
112.271749267008,0.012873790976849665
112.271749267008,0.012984273948808243
112.271749267008,0.013094756920766821
112.271749267008,0.0132052398927254
112.271749267008,0.01331572286468398
112.271749267008,0.013426205836642557
112.271749267008,0.013536688808601136
112.271749267008,0.013647171780559714
112.271749267008,0.013757654752518292
112.271749267008,0.01386813772447687
112.271749267008,0.013978620696435448
112.271749267008,0.014089103668394028
112.271749267008,0.014199586640352606
112.271749267008,0.014310069612311184
112.271749267008,0.014420552584269762
112.271749267008,0.01453103555622834
112.271749267008,0.014641518528186919
112.271749267008,0.014752001500145497
112.271749267008,0.014862484472104075
112.271749267008,0.014972967444062655
112.271749267008,0.015083450416021233
112.271749267008,0.015193933387979811
112.271749267008,0.01530441635993839
112.271749267008,0.015414899331896968
112.271749267008,0.015525382303855546
112.271749267008,0.015635865275814124
112.271749267008,0.015746348247772702
112.271749267008,0.01585683121973128
112.271749267008,0.015967314191689858
112.271749267008,0.01607779716364844
112.271749267008,0.016188280135607018
112.271749267008,0.0162987631075656
112.271749267008,0.016409246079524178
112.271749267008,0.01651972905148276
112.271749267008,0.016630212023441338
112.271749267008,0.01674069499539992
112.271749267008,0.0168511779673585
112.271749267008,0.01696166093931708
112.271749267008,0.01707214391127566
112.271749267008,0.01718262688323424
112.271749267008,0.01729310985519282
112.271749267008,0.017403592827151402
112.271749267008,0.01751407579910998
112.271749267008,0.01762455877106856
112.271749267008,0.01773504174302714
112.271749267008,0.01784552471498572
112.271749267008,0.0179560076869443
112.271749267008,0.01806649065890288
112.271749267008,0.018176973630861463
112.271749267008,0.01828745660282004
121.2673491260236,0.01840679185162888
121.2673491260236,0.018526127100437717
121.2673491260236,0.018645462349246553
121.2673491260236,0.018764797598055393
121.2673491260236,0.01888413284686423
