DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,0,464,56.0,[],12
2,3,140,166.5,[],21
3,4,67,97.5,[10],2
4,5,290,74.0,[],14
5,6,83,56.5,[],12
6,6,170,167.5,"[16, 18]",19
7,6,186,107.5,[18],17
8,6,311,34.0,[],9
9,7,273,18.0,[],7
10,9,70,11.5,[3],5
11,10,4,8.0,"[12, 17]",4
12,10,8,49.5,"[11, 17]",12
13,10,457,75.0,[],14
14,11,413,51.0,[],10
15,12,391,224.0,[22],23
16,15,159,158.5,"[6, 28]",19
17,16,0,427.5,"[11, 12]",33
18,16,180,148.5,"[6, 7, 34]",19
19,17,467,48.5,[],11
20,18,124,14.5,[23],6
21,19,261,46.5,[],11
22,19,393,75.5,[15],14
23,20,132,296.5,[20],29
24,20,505,96.5,[],15
25,23,409,105.5,[36],15
26,24,74,7.5,[],4
27,24,116,26.5,[],8
28,24,158,41.5,[16],10
29,24,380,42.5,[40],10
30,24,472,48.5,[],10
31,25,480,45.5,[],10
32,26,28,144.5,"[37, 44]",18
33,26,291,77.5,[],14
34,27,179,100.5,"[18, 35]",16
35,30,173,164.0,[34],21
36,30,405,50.5,[25],11
37,31,35,86.5,[32],14
38,32,71,13.5,[],5
39,33,103,81.0,[],14
40,33,383,182.0,[29],20
41,34,251,43.0,[],10
42,34,333,99.0,[],16
43,34,392,7.5,[],4
44,35,27,107.5,[32],17
45,35,265,82.0,[48],14
46,35,404,197.5,[],22
47,36,458,51.0,[],11
48,37,264,103.5,[45],16
49,38,49,73.0,[],14
50,38,424,42.0,[],10
51,40,222,42.0,[],9
52,41,309,147.0,[],19
53,42,190,113.0,[61],17
54,43,198,21.0,[],7
55,45,143,60.0,[],12
56,45,159,386.5,[],33
57,46,59,51.0,[],11
58,46,375,134.5,[],17
59,48,429,32.5,[],9
60,49,434,4.5,[],3
61,50,194,64.5,[53],13
62,50,258,80.0,[64],13
63,50,463,125.0,[],17
64,51,249,95.0,[62],15
65,53,275,20.5,[],7
66,54,92,15.5,[],6
67,54,406,25.5,[],8
68,54,460,66.0,[],13
69,54,489,4.5,[],3
70,55,447,60.0,[],12
71,58,432,7.0,[],4
72,61,220,98.5,[79],2
73,63,59,55.0,[],11
74,63,115,7.5,[],4
75,65,258,31.5,[],8
76,65,414,73.0,[],15
77,66,278,30.5,[],8
78,68,8,75.0,[],14
79,68,227,29.0,[72],8
80,69,104,80.0,[],15
81,69,212,18.0,[],6
82,70,46,62.0,[],12
83,70,158,38.0,[],9
84,72,328,50.5,[91],11
85,72,405,81.0,"[86, 92]",14
86,73,407,43.5,[85],10
87,74,53,74.5,[],14
88,74,503,92.0,[],15
89,76,96,79.0,[93],2
90,78,343,131.5,[95],18
91,79,322,124.5,[84],18
92,79,408,36.0,[85],9
93,80,97,68.5,[89],13
94,80,353,6.0,[95],4
95,81,348,90.5,"[90, 94]",15
96,82,284,88.5,[],16
97,83,110,19.0,[],6
98,84,44,205.0,[],25
99,84,360,54.0,[],12
100,84,379,27.5,[],8
101,85,163,72.5,[],14
102,86,395,12.0,[],5
103,87,248,38.5,[],9
104,87,500,27.5,[],8
105,89,175,98.0,[],15
106,89,372,48.0,[],12
107,91,83,18.0,[],7
108,91,319,11.5,[109],5
109,92,320,60.5,[108],12
110,92,510,4.5,[],3
111,93,235,65.5,[],13
112,95,198,94.5,[116],16
113,97,60,212.5,[],23
114,99,102,75.5,[],14
115,99,213,201.5,[116],22
116,100,207,104.5,"[112, 115]",16
117,100,443,53.5,[],11
118,100,479,119.0,[],18
119,101,498,93.5,[],15
120,103,45,51.5,[],12
121,104,144,131.0,[122],18
122,104,151,210.5,"[121, 144]",24
123,104,385,14.5,[125],6
124,106,186,52.0,[],12
125,106,378,169.5,"[123, 133, 140]",20
126,107,354,102.0,[133],15
127,108,51,18.5,[],7
128,108,273,62.5,[],14
129,108,320,63.0,[],12
130,109,134,26.0,[],9
131,110,313,37.0,[],9
132,111,261,66.0,[],13
133,111,367,137.5,"[125, 126, 140]",19
134,111,419,8.0,[146],4
135,112,112,45.0,[],10
136,114,326,16.0,[],6
137,114,444,79.0,[],13
138,114,488,5.0,[],3
139,115,28,92.0,[],16
140,115,370,166.5,"[125, 133]",21
141,116,293,231.5,[167],25
142,116,394,35.0,[149],9
143,117,459,66.0,[145],13
144,118,160,238.5,"[122, 147]",24
145,118,459,31.5,[143],8
146,119,415,158.0,"[134, 149]",21
147,120,162,201.0,[144],22
148,121,251,71.5,[153],13
149,122,397,444.0,"[142, 146, 151, 156, 162, 163, 165]",34
150,123,5,53.0,[],12
151,123,403,70.5,"[149, 156]",13
152,123,432,14.5,[],6
153,124,251,37.5,[148],10
154,125,18,81.0,[],14
155,125,303,6.0,[],4
156,126,396,55.5,"[149, 151, 163, 165]",12
157,127,57,70.5,[],13
158,127,334,30.5,[],8
159,127,342,42.5,[],10
160,129,115,72.5,[169],14
161,129,283,126.5,[167],18
162,129,383,36.5,"[149, 163]",10
163,129,389,56.0,"[149, 156, 162, 165]",12
164,130,359,10.0,[],5
165,130,392,82.0,"[149, 156, 163]",14
166,131,36,170.5,[],21
167,131,290,444.0,"[141, 161]",35
168,131,369,54.0,[],11
169,132,109,230.0,"[160, 172, 178, 179]",24
170,132,143,127.0,[],16
171,133,469,72.5,[173],14
172,134,103,5.0,[169],3
173,134,463,16.0,[171],6
174,137,50,41.0,[],10
175,137,383,54.0,[],12
176,137,509,29.0,[],8
177,138,62,142.5,[191],20
178,139,104,60.0,"[169, 179]",12
179,141,102,126.0,"[169, 178, 187]",18
180,144,493,5.0,[],3
181,145,13,5.5,[],4
182,145,179,190.0,[],21
183,146,251,115.0,[],17
184,146,340,20.5,[],7
185,147,84,7.5,[],4
186,147,365,14.5,[],6
187,148,110,114.0,[179],17
188,148,150,39.5,[],9
189,148,225,10.0,[],5
190,150,44,15.0,[],6
191,151,56,92.0,[177],15
192,151,302,46.0,[],10
193,152,127,50.5,[],11
194,152,326,21.0,[],7
195,153,479,129.0,[196],18
196,154,476,9.0,[195],5
197,155,212,25.0,"[198, 209]",7
198,157,207,26.0,"[197, 209]",8
199,157,419,203.0,[],22
200,158,499,31.0,[],8
201,159,23,64.5,[],13
202,159,225,86.0,[210],15
203,160,6,285.0,[215],27
204,160,66,184.0,"[208, 212]",22
205,160,196,39.5,[209],10
206,161,35,15.5,[],6
207,162,360,9.0,[],5
208,163,68,32.0,[204],9
209,163,209,186.0,"[197, 198, 205]",23
210,163,234,75.5,[202],14
211,163,270,47.5,[],11
212,164,75,53.5,"[204, 220]",11
213,164,290,75.5,[],13
214,165,486,8.5,[],4
215,166,1,81.5,[203],14
216,166,160,7.0,[],4
217,166,261,48.5,[221],11
218,166,506,14.5,[],6
219,167,323,43.0,[],10
220,168,80,25.5,[212],7
221,168,261,97.5,"[217, 243]",17
222,169,33,4.5,[],3
223,169,467,194.5,[],23
224,170,277,69.5,[],13
225,171,135,40.0,[],10
226,171,193,53.0,[],12
227,173,242,46.5,[243],11
228,176,396,6.0,[],4
229,177,28,56.0,[],11
230,177,250,18.0,[243],6
231,177,370,55.0,[],11
232,177,477,45.0,[],10
233,178,76,117.5,[],17
234,179,430,88.0,[],14
235,180,60,52.5,[],11
236,180,348,30.5,[],8
237,181,46,88.0,[],15
238,181,447,46.0,"[242, 247]",11
239,182,219,23.5,[],8
240,182,509,31.5,[],8
241,184,123,130.0,[],18
242,184,448,48.5,"[238, 247]",11
243,185,247,577.5,"[227, 230, 221]",37
244,185,315,66.0,[],13
245,185,384,110.0,[],16
246,186,68,16.5,[],6
247,186,445,62.0,"[238, 242]",13
248,188,274,51.0,[254],11
249,189,338,47.0,[],12
250,189,510,48.0,[],10
251,190,421,46.5,[263],12
252,191,1,99.0,[253],16
253,191,11,196.0,[252],22
254,192,268,94.5,[248],16
255,193,362,64.5,[],12
256,194,83,40.0,[266],10
257,195,143,89.0,[],15
258,196,49,18.0,[],7
259,196,394,16.0,[],6
260,197,233,79.5,"[261, 267]",13
261,197,236,17.5,[260],6
262,198,103,38.5,[],10
263,198,423,86.5,"[251, 264, 269]",15
264,198,424,31.0,"[263, 269]",8
265,199,472,66.0,[],13
266,201,87,48.0,[256],11
267,201,232,4.5,[260],3
268,201,297,39.5,[],10
269,201,422,28.5,"[263, 264]",9
270,202,134,10.5,[],5
271,202,256,24.0,[],7
272,202,310,74.0,[],14
273,205,220,23.5,[],7
274,207,154,65.0,[276],12
275,210,476,29.0,[],8
276,211,150,49.0,[274],11
277,211,241,120.0,[281],17
278,214,289,52.5,[],11
279,216,18,14.0,[280],6
280,217,11,107.5,"[279, 286]",17
281,217,242,248.0,"[277, 287]",25
282,217,348,110.5,[],16
283,218,66,30.5,[],8
284,219,155,15.5,[],6
285,220,407,97.0,[289],14
286,222,6,75.5,[280],14
287,222,249,63.0,[281],12
288,222,339,43.5,[],11
289,222,411,7.5,[285],4
290,224,272,53.5,[],11
291,224,474,197.0,[],23
292,225,510,19.0,[],7
293,226,163,35.5,[],9
294,228,345,58.5,[],12
295,229,242,6.0,[],4
296,229,323,5.0,[],3
297,232,125,69.5,[],12
298,234,1,47.5,[],10
299,234,57,85.5,[],14
