DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,0,90,15.5,[],6
2,0,150,12.0,[],5
3,0,224,13.0,[9],5
4,0,341,29.5,[],9
5,0,453,20.0,[],7
6,1,42,16.0,[],6
7,1,184,15.5,[],6
8,2,207,11.0,[],5
9,2,222,14.5,[3],6
10,2,370,12.5,[],5
11,2,399,30.5,[],8
12,3,272,26.0,[],7
13,3,282,7.5,[],4
14,3,360,22.5,[],7
15,4,328,14.5,"[24, 25]",6
16,4,404,14.0,[],5
17,5,285,9.0,[],5
18,6,150,16.0,[],7
19,6,252,27.0,[],7
20,6,414,17.0,[],6
21,7,71,29.0,[],8
22,7,222,18.5,[],6
23,7,297,11.0,[],5
24,7,323,23.0,"[15, 25]",7
25,7,328,15.5,"[15, 24]",6
26,7,372,21.0,[],7
27,8,272,22.0,[28],7
28,8,273,7.5,[27],4
29,8,308,16.0,[],6
30,8,334,16.0,[],6
31,9,59,12.0,[35],5
32,9,205,14.0,[],6
33,9,303,23.5,[],7
34,9,441,20.0,[],7
35,10,62,6.0,[31],4
36,10,112,18.0,[],6
37,10,143,28.0,"[43, 48]",7
38,10,216,15.0,[50],6
39,10,480,8.0,[],4
40,11,89,14.5,[],5
41,11,277,19.5,[],6
42,11,508,11.0,[],5
43,12,140,35.5,"[37, 48]",9
44,12,332,4.0,[],3
45,13,25,10.5,[],5
46,13,70,13.0,[],5
47,13,130,17.0,[],6
48,13,143,14.5,"[37, 43]",5
49,13,186,10.5,[54],5
50,13,214,19.0,[38],7
51,13,309,19.0,[],6
52,13,450,26.0,[],7
53,15,152,19.0,[],6
54,15,185,21.0,[49],7
55,15,374,7.5,[],4
56,15,491,22.5,[],7
57,16,82,24.0,[],7
58,16,323,24.0,[],7
59,17,130,16.0,[],6
60,17,167,17.5,[],6
61,17,401,18.0,[],6
62,19,470,15.5,[],6
63,20,33,16.0,[],6
64,20,87,22.0,[68],7
65,20,460,24.5,[],7
66,21,435,13.0,[],5
67,21,490,21.5,[],7
68,22,86,10.5,[64],5
69,22,174,20.5,[],7
70,22,359,17.0,[],7
71,23,79,27.0,[88],7
72,23,129,11.5,[],5
73,23,156,7.5,[],4
74,23,206,31.0,[],8
75,23,332,20.0,[77],7
76,24,90,9.0,[],5
77,24,336,29.0,[75],8
78,24,441,4.0,[],3
79,24,508,14.5,[],6
80,25,70,8.0,[],4
81,25,199,24.5,[89],7
82,25,452,16.0,[96],6
83,26,86,19.5,[],7
84,26,110,18.0,[],7
85,26,118,22.5,[93],7
86,26,287,29.5,[],8
87,26,475,23.5,[],7
88,27,76,15.0,[71],6
89,27,200,6.0,[81],4
90,27,250,6.0,[],4
91,27,270,15.0,[],6
92,27,414,29.5,[],8
93,28,122,18.0,"[100, 85]",6
94,28,146,8.0,[],4
95,28,407,11.5,[],5
96,28,449,28.0,[82],8
97,29,393,10.0,[],5
98,29,428,9.0,[],5
99,30,11,85.5,[],2
100,30,126,14.0,[93],5
101,30,138,17.0,[],6
102,30,439,12.5,[],5
103,31,211,16.0,[],6
104,31,490,9.0,[],5
105,32,129,7.5,[],4
106,32,159,13.0,[],5
107,32,176,20.0,[],7
108,32,237,28.5,[],8
109,33,198,22.5,[],7
110,33,269,26.5,[],8
111,33,393,4.5,[114],3
112,34,71,13.5,[],6
113,34,390,8.0,[],4
114,34,395,22.0,[111],7
115,35,378,15.5,[],6
116,35,405,29.5,[],8
117,35,510,27.0,[],8
118,36,250,8.0,[],4
119,36,260,21.0,[],7
120,37,9,10.0,[],5
121,37,485,9.0,[],5
122,38,332,11.0,[],5
123,38,470,13.0,[],5
124,39,161,31.5,[],8
