DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,0,205,60.5,[],12
2,2,170,92.5,[6],16
3,3,330,79.0,[],14
4,3,347,107.0,[],17
5,3,420,76.5,"[8, 11]",13
6,4,176,94.0,[2],15
7,5,408,66.5,[8],13
8,6,409,147.5,"[5, 7]",19
9,7,105,101.5,[19],16
10,7,372,64.5,[],13
11,7,421,49.0,[5],12
12,8,54,22.0,[14],7
13,8,491,80.5,[],14
14,12,49,83.5,"[12, 18]",14
15,12,143,103.5,[],16
16,12,308,42.0,[20],10
17,12,458,116.0,[],17
18,14,40,113.5,[14],18
19,14,102,99.5,[9],16
20,15,310,95.0,[16],15
21,16,337,94.0,[],15
22,17,385,97.5,[],15
23,18,499,129.5,[],18
24,20,153,78.0,[],13
25,23,268,80.5,[],14
26,24,355,118.0,[],16
27,25,29,75.0,[],14
28,26,49,67.5,[],13
29,26,97,83.5,[35],15
30,26,320,72.0,[31],13
31,29,323,100.5,[30],15
32,30,112,84.5,[],15
33,31,483,76.0,[],14
34,32,74,94.0,[],15
35,35,100,109.0,[29],16
36,36,437,110.0,[],16
37,37,310,101.5,[42],17
38,38,116,123.0,[],17
39,38,472,45.5,[],11
40,39,229,39.0,[],9
41,40,169,98.0,[],15
42,43,314,97.5,[37],15
43,45,127,80.5,[],14
44,47,277,117.5,[],17
45,47,352,85.5,[],14
46,48,261,68.0,[],13
47,48,333,123.0,[],18
48,51,111,138.5,[],19
49,52,493,76.5,[51],14
50,57,282,63.0,[],12
51,60,493,66.0,[49],13
52,62,259,37.5,[],10
53,63,229,94.5,[],15
54,63,470,32.0,[],8
55,64,96,100.5,[60],17
56,64,422,85.0,[63],14
57,65,12,103.5,[],16
58,65,203,46.5,[],11
59,66,484,82.5,[71],14
60,67,101,110.5,"[55, 73]",17
61,67,324,58.0,[],12
62,68,133,55.5,[],12
63,69,428,111.5,[56],17
64,70,295,118.5,[],17
65,73,223,88.0,[],14
66,74,153,78.0,"[68, 74]",14
67,74,207,89.5,[],16
68,75,153,91.0,"[66, 74]",15
69,75,193,100.5,[],15
70,75,266,128.5,[],18
71,75,485,63.0,[59],13
72,76,48,85.0,[],14
73,76,108,112.5,[60],17
74,76,157,140.5,"[66, 68]",18
75,76,446,106.0,[78],16
76,78,321,115.0,[],17
77,78,496,57.5,[81],13
78,80,439,70.5,[75],13
79,81,467,29.0,[],9
80,83,34,113.5,[],17
81,84,491,87.0,[77],15
82,87,223,103.5,[],16
83,90,327,84.0,[],14
84,90,455,133.0,[],17
85,91,47,79.0,[],14
86,92,192,138.5,[],19
87,95,49,83.0,[95],15
88,96,66,76.5,[90],13
89,96,156,129.0,[105],18
90,97,71,112.5,"[88, 107]",17
91,97,206,99.5,[103],14
92,97,317,77.5,[],14
93,98,217,89.5,[],14
94,98,335,126.0,[100],18
95,99,55,124.5,"[87, 101]",17
96,99,503,145.0,"[99, 104]",18
97,101,170,74.5,[106],13
98,102,445,91.0,[],15
99,102,509,98.0,"[96, 104]",16
100,103,328,79.5,[94],15
101,104,59,90.5,"[95, 107]",17
102,104,303,75.0,[],14
103,106,203,117.0,"[91, 111]",16
104,106,510,70.0,"[96, 99]",13
105,107,159,83.5,[89],14
106,107,175,54.0,[97],12
107,108,64,122.5,"[90, 101, 109]",16
108,109,243,73.0,[115],13
109,110,75,130.0,[107],18
110,110,415,64.5,[],13
111,112,199,107.0,[103],17
112,113,323,68.0,[113],13
113,114,320,97.5,[112],16
114,115,35,102.0,[116],16
115,115,249,57.0,"[108, 122]",12
116,117,45,110.0,[114],16
117,118,21,64.0,[],13
118,119,132,114.5,[119],16
119,120,134,131.0,[118],18
120,120,335,98.5,[],15
121,121,96,54.0,[],12
122,121,256,108.0,[115],15
123,121,303,62.0,[],13
124,123,407,73.5,[],13
125,124,452,58.0,[],12
126,129,481,110.0,[],16
127,131,355,75.0,[131],14
128,132,89,100.0,[],17
129,132,145,93.0,[],14
130,132,276,82.5,[136],14
131,132,357,46.0,"[127, 140]",10
132,132,470,47.0,[],11
133,134,116,100.5,[135],14
134,134,499,62.0,[],12
135,136,121,115.5,"[133, 148]",16
136,136,282,53.5,"[130, 141]",11
137,137,203,101.5,[],16
138,138,330,82.5,[],14
139,139,22,85.0,[],14
140,139,363,116.5,[131],17
141,141,287,91.0,[136],15
142,141,511,116.5,[],17
143,143,77,96.0,[149],15
144,145,189,64.0,[],12
145,146,375,83.0,[],14
146,146,394,93.5,[156],15
147,147,28,64.5,[],13
148,147,126,90.5,[135],15
149,149,84,68.5,[143],13
150,149,339,69.5,[],13
151,150,12,93.5,[161],15
152,151,364,101.0,[],17
153,152,117,71.5,[],13
154,152,497,49.5,[],11
155,153,511,109.0,[],16
156,154,397,62.0,[146],13
157,155,273,85.5,[],14
158,156,52,98.5,[],17
159,156,162,97.5,[],15
160,157,298,102.0,[],16
161,158,9,50.0,"[151, 163]",11
162,158,27,65.5,[166],13
163,160,15,109.5,"[161, 166]",16
164,160,175,92.5,[169],15
165,160,376,51.5,[],12
166,161,18,103.5,"[162, 163]",16
167,162,265,63.0,[172],13
168,162,429,63.5,[170],13
169,163,175,126.5,[164],18
170,163,429,88.0,[168],15
171,164,95,100.0,[],16
172,164,268,76.0,[167],14
173,164,453,45.0,[],10
174,165,504,50.0,[184],11
175,167,150,64.5,[185],13
176,168,257,76.5,[],14
177,169,29,35.5,[],9
178,169,127,63.0,[],12
179,169,417,129.5,[],17
180,169,465,84.5,"[181, 183, 188, 195]",14
181,170,465,90.0,[180],15
182,172,192,98.5,[],15
183,173,472,47.5,"[188, 195, 180]",11
184,173,509,85.0,[174],14
185,175,144,95.0,"[190, 175]",15
186,175,243,94.0,[],16
187,175,333,67.5,[],12
188,175,470,77.0,"[183, 195, 180]",13
189,176,485,81.5,[],14
190,177,152,62.5,[185],12
191,177,294,114.0,"[192, 198]",17
192,177,301,56.5,"[191, 198]",12
193,178,4,96.5,[200],16
194,179,104,72.0,[202],14
195,179,466,123.0,"[183, 188, 180]",17
196,180,88,79.0,"[203, 205]",15
197,181,259,108.5,[],16
198,181,301,80.0,"[191, 192]",14
199,182,55,123.5,[],17
200,183,4,122.0,[193],18
201,184,160,67.0,[],13
202,185,106,65.5,[194],13
203,186,92,82.5,"[196, 205]",14
204,187,443,46.5,[],11
205,188,92,68.5,"[196, 203]",12
206,189,268,66.5,[211],12
207,190,331,126.0,[219],17
208,191,113,23.5,[],8
209,193,290,63.5,[],14
210,193,498,89.5,[],14
211,194,262,104.5,[206],17
212,195,407,45.5,[],11
213,195,454,93.0,"[217, 220]",14
214,196,244,113.5,[],17
215,197,61,120.0,[],17
216,197,160,118.0,[226],16
217,197,462,83.5,[213],14
218,198,126,138.5,[228],17
219,198,322,89.0,[207],15
220,198,447,48.5,[213],12
221,199,40,95.0,[],15
222,201,74,77.5,[],14
223,201,192,31.5,[227],9
224,203,86,45.5,[],11
225,203,135,41.0,[],10
226,204,166,90.0,[216],15
227,204,186,110.0,[223],16
228,205,122,90.0,[218],15
229,206,269,71.5,[233],13
230,209,5,49.5,[],12
231,214,34,81.0,[],14
232,214,422,44.0,[],11
233,215,269,78.0,[229],14
234,217,68,43.5,[],10
235,217,144,33.0,[],9
236,217,196,110.5,[],15
237,219,449,87.5,[],15
238,220,176,96.5,[],16
239,220,493,107.5,[],16
240,221,160,138.0,[243],18
241,222,247,110.0,[],16
242,223,427,63.5,[244],13
243,227,166,99.0,"[240, 254, 256]",15
244,227,431,137.0,[242],18
245,228,340,76.0,[],14
246,229,361,126.5,[252],18
247,230,9,78.0,[257],14
248,230,278,98.5,[],15
249,231,86,127.5,[],18
250,231,125,93.0,[],15
251,233,22,119.5,[],17
252,233,364,90.5,[246],15
253,234,75,122.0,[258],16
254,234,160,105.0,"[243, 256, 268]",18
255,234,306,101.5,[],16
256,235,158,53.0,"[243, 254]",11
257,237,5,106.0,"[247, 270]",16
258,237,64,132.5,[253],18
259,238,374,89.0,[],15
260,238,430,58.5,[],12
261,239,203,126.0,[],17
262,239,408,103.0,[273],16
263,239,471,92.0,[],15
264,240,179,111.5,[274],17
265,240,247,57.5,[],12
266,241,392,114.5,[],17
267,242,459,113.5,[],16
268,243,167,99.0,[254],16
269,245,336,95.5,[],16
270,247,9,99.5,[257],16
271,247,92,95.5,[],16
272,247,116,53.5,[275],12
273,247,408,76.5,[262],13
274,250,187,132.0,[264],18
275,251,119,74.0,[272],13
276,251,279,105.0,[],16
277,252,17,39.0,[],10
278,254,321,101.5,[284],16
279,254,479,89.0,[],15
280,255,69,59.0,[],12
281,256,505,59.5,[283],13
282,257,97,74.5,[290],13
283,257,504,91.0,[281],15
284,258,330,116.0,[278],17
285,259,365,83.0,[],15
286,260,26,105.0,[],17
287,260,113,101.5,[],16
288,262,182,109.5,[],16
289,262,379,86.0,[],15
290,263,97,110.0,[282],16
291,264,151,109.5,[],16
292,265,261,131.5,[],18
293,268,52,75.0,[],14
294,269,413,67.0,[],13
295,272,72,77.0,[],13
296,272,443,64.5,[],13
297,273,0,102.5,[299],16
298,273,290,116.0,[303],18
299,274,7,72.0,[297],13
300,274,111,118.5,[],18
301,278,235,81.0,[312],14
302,279,323,67.0,[],13
303,280,295,20.5,[298],7
304,280,454,96.0,[],15
305,281,360,99.0,[306],16
306,281,363,66.5,[305],13
307,282,81,113.5,[],18
308,283,21,101.0,[],14
309,283,394,75.0,[],14
310,284,132,75.0,[],14
311,284,314,106.0,[314],16
312,285,242,93.0,[301],15
313,287,98,95.0,[316],15
314,287,313,70.5,[311],13
315,289,489,76.5,[318],13
316,290,93,51.0,[313],11
317,290,233,87.0,[],14
318,290,492,51.0,[315],11
319,291,54,102.0,"[320, 322]",15
320,294,61,103.5,"[319, 322, 325]",17
321,294,119,49.0,[],11
322,295,61,92.5,"[319, 320, 325]",16
323,296,146,48.0,[],10
324,296,188,68.5,[],13
325,298,68,95.5,"[320, 322]",16
326,298,211,48.5,[],11
327,298,306,129.5,[],17
328,300,286,76.0,[340],12
329,302,0,96.0,"[331, 335]",15
330,303,257,46.5,[],11
331,304,9,62.5,"[329, 335]",12
332,304,510,69.5,[],14
333,305,241,43.5,[],10
334,305,500,83.0,[347],14
335,306,4,126.0,"[329, 331]",17
336,306,152,45.5,[],11
337,306,410,94.5,[],15
338,307,373,106.5,[],16
339,307,464,134.0,[342],19
340,308,282,98.0,[328],16
341,308,390,126.0,[],17
342,308,459,52.0,[339],11
343,309,77,114.5,"[345, 348]",16
344,310,332,76.5,[346],14
345,311,73,53.0,[343],12
346,311,338,91.5,[344],16
347,312,493,116.0,[334],17
348,313,86,99.0,[343],16
349,313,142,105.5,"[350, 360]",15
350,314,140,123.0,"[349, 359, 360]",17
351,314,197,37.5,[],9
352,314,308,131.0,[353],17
353,316,304,91.0,[352],15
354,317,232,85.0,[357],15
355,318,266,93.0,[],15
356,320,59,80.5,[],15
357,321,224,73.5,[354],13
358,322,14,94.0,[],15
