DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,2,284,213.5,[],24
2,3,423,78.0,[9],2
3,3,635,8.5,[],4
4,4,512,24.0,[],7
5,5,172,181.0,[],21
6,6,107,145.5,[],18
7,6,344,40.5,[15],9
8,6,528,26.0,[],8
9,7,426,606.0,"[2, 16, 29]",37
10,8,323,94.5,[],17
11,9,696,89.0,[],15
12,10,8,91.5,[],14
13,11,59,184.0,[],22
14,11,206,13.0,[],5
15,12,340,95.0,"[7, 22]",15
16,12,436,228.0,[9],23
17,12,457,318.5,"[20, 34]",30
18,14,306,33.0,[28],9
19,15,97,13.5,[36],5
20,16,455,46.5,"[17, 34]",11
21,17,319,5.0,[],3
22,18,345,43.5,[15],11
23,19,371,318.0,[33],29
24,19,396,206.5,[],24
25,21,682,283.0,"[27, 44]",27
26,22,0,96.0,"[30, 52]",16
27,22,686,176.0,"[25, 44]",21
28,23,297,351.5,[18],31
29,23,413,123.5,[9],17
30,24,7,290.0,"[26, 52]",28
31,24,542,231.5,"[39, 42, 59]",24
32,25,69,194.5,[],21
33,26,356,113.0,"[23, 37]",17
34,26,458,245.5,"[17, 20]",26
35,27,513,29.0,[],8
36,28,102,613.0,[19],38
37,28,350,14.5,"[33, 45]",6
38,31,274,88.5,[],14
39,31,542,259.0,"[42, 31, 59]",25
40,31,578,287.5,"[43, 48]",28
41,32,442,19.0,[],7
42,32,546,276.0,"[39, 31, 59]",27
43,32,575,93.0,"[40, 48]",15
44,33,682,270.0,"[25, 27]",26
45,34,346,55.0,[37],12
46,34,508,76.5,[],13
47,36,270,54.0,[53],12
48,37,576,263.0,"[40, 43]",25
49,37,662,99.0,[60],15
50,38,493,101.5,[],16
51,39,230,146.0,[],19
52,40,6,577.0,"[26, 30]",37
53,40,275,155.5,[47],19
54,40,397,14.0,[],5
55,41,195,179.5,"[67, 56, 57, 63]",21
56,42,199,575.0,"[67, 55, 57, 63, 72]",38
57,43,193,67.5,"[55, 56, 63]",12
58,43,433,122.0,[],16
59,43,533,592.0,"[39, 42, 66, 31]",39
60,45,664,58.5,[49],12
61,46,709,256.0,[76],25
62,47,339,159.0,[65],20
63,48,192,70.5,"[55, 56, 57, 72]",12
64,50,69,12.0,[],5
65,50,345,212.5,[62],22
66,50,517,148.5,[59],20
67,52,208,301.5,"[55, 56]",29
68,52,418,319.5,[77],28
69,52,611,207.0,[],23
70,53,299,52.5,[],11
71,54,123,184.5,[],22
72,54,188,78.5,"[89, 56, 63]",14
73,54,431,53.0,"[77, 79]",11
74,55,48,63.5,[97],12
75,56,463,146.5,[],19
76,56,708,58.0,[61],12
77,57,424,128.5,"[68, 73, 79]",17
78,59,370,32.5,[],9
79,59,435,223.0,"[73, 77]",24
80,60,172,87.0,[89],15
81,60,646,33.0,[],9
82,61,688,583.0,[102],40
83,63,73,216.5,"[85, 92]",23
84,63,298,125.5,[93],18
85,64,81,5.0,[83],3
86,65,511,97.5,[],16
87,65,626,41.0,[],10
88,66,38,28.0,[97],8
89,66,187,276.5,"[72, 80]",27
90,66,415,41.5,[],9
91,67,540,152.5,[],21
92,68,65,113.5,"[83, 97]",17
93,68,289,296.5,"[84, 95]",28
94,70,615,105.5,[109],18
95,71,278,113.5,[93],17
96,72,651,67.5,[],14
97,73,49,745.5,"[74, 88, 92, 105]",45
98,76,463,45.5,[],10
99,76,550,52.0,[],11
100,77,116,101.5,[],16
101,78,231,202.0,[],23
102,78,697,178.5,[82],22
103,79,389,121.5,[],18
104,79,601,17.5,[],7
105,80,42,26.0,[97],8
106,82,403,54.0,[],11
107,82,570,334.5,[108],28
108,82,575,40.0,[107],9
109,82,620,142.5,"[94, 120, 124]",19
