DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,1,54,38.0,[],9
2,1,133,71.5,[],13
3,1,147,49.5,[],12
4,4,66,28.5,[7],9
5,5,524,65.5,"[6, 8]",13
6,5,527,56.5,"[5, 8]",13
7,6,67,43.0,[4],10
8,6,521,82.5,"[5, 6]",14
9,7,119,54.5,[],11
10,7,185,54.5,[],12
11,7,604,76.0,"[15, 17]",13
12,8,78,46.5,[],10
13,9,250,56.5,[],12
14,9,297,63.0,[],12
15,10,601,52.0,"[11, 23]",11
16,11,377,82.0,[],14
17,11,610,51.0,"[11, 23]",11
18,13,314,39.5,[],10
19,14,170,29.5,[],8
20,14,341,84.5,[26],15
21,15,3,57.5,[24],12
22,17,360,51.0,[33],11
23,18,607,73.5,"[15, 17]",13
24,20,3,83.5,[21],15
25,21,80,57.0,[],12
26,21,335,75.5,"[20, 29]",15
27,21,588,59.0,[],12
28,21,617,30.0,[],8
29,22,329,58.5,[26],12
30,23,294,81.5,[],14
31,23,434,82.0,[],14
32,24,46,69.5,[34],13
33,25,356,84.0,[22],14
34,26,48,69.0,[32],13
35,26,231,76.0,[],13
36,27,372,93.0,[40],15
37,28,18,48.0,[],11
38,29,73,82.5,[],14
39,29,340,43.5,[],11
40,32,366,53.0,[36],12
41,32,562,56.0,[],12
42,34,352,47.5,[],12
43,35,265,83.5,[],15
44,36,32,63.5,[],13
45,36,184,62.5,[],12
46,36,387,95.0,[52],14
47,37,377,53.5,[],12
48,38,328,64.5,[],13
49,39,472,64.5,[],13
50,40,412,88.0,[59],14
51,41,215,95.0,[],15
52,41,391,38.5,[46],9
53,41,595,48.0,[],10
54,42,315,49.0,[],11
55,42,360,65.5,[64],13
56,42,584,29.0,[],8
57,43,110,40.5,[],10
58,45,289,82.5,"[61, 66]",14
59,45,407,79.5,[50],14
60,46,52,68.0,[],13
61,46,294,71.0,"[58, 66]",13
62,49,518,75.0,[67],13
63,50,232,47.5,[],11
64,50,356,50.5,[55],11
65,51,589,42.0,[],10
66,53,292,83.5,"[58, 61]",15
67,53,514,50.5,[62],11
68,54,93,31.0,"[70, 76]",8
69,54,260,36.5,[79],10
70,55,93,29.5,"[68, 76]",9
71,55,209,47.0,[81],11
72,57,67,62.0,[],13
73,57,225,45.5,[],10
74,57,576,56.0,[],12
75,58,321,48.5,[],11
76,59,95,66.5,"[68, 70, 89]",13
77,59,310,27.5,[],8
78,59,479,39.5,"[84, 88]",9
79,60,257,51.0,[69],11
80,60,441,31.5,[],9
81,61,214,77.5,"[71, 86]",14
82,61,506,66.0,[],13
83,62,384,63.5,"[87, 98]",12
84,62,483,35.0,"[78, 88]",10
85,63,117,82.5,[91],13
86,63,213,18.0,[81],6
87,63,376,46.0,[83],11
88,63,477,53.5,"[78, 84, 99]",12
89,64,93,41.0,[76],10
90,64,556,47.5,[],11
91,65,124,73.5,[85],13
92,66,99,23.0,[],7
93,66,271,77.5,[],14
