DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,0,501,38.5,[],9
2,0,541,45.0,[],9
3,3,375,54.5,[],12
4,6,94,41.0,[8],9
5,7,442,54.5,[],11
6,10,218,61.5,[],12
7,10,706,57.5,[],12
8,12,97,49.5,[4],10
9,12,615,32.5,[],8
10,14,255,19.0,[],6
11,16,169,29.0,[],8
12,16,530,48.0,[],11
13,17,362,47.0,[],11
14,18,189,36.0,[],10
15,19,12,47.0,[],11
16,20,239,66.0,[],13
17,25,64,15.5,[],6
18,26,445,5.0,[],3
19,27,151,34.5,[],9
20,28,354,52.0,[],11
21,32,383,34.5,[],9
22,33,460,33.5,[],9
23,34,359,31.0,[],9
24,38,78,21.0,[],7
25,43,492,76.0,[],12
26,44,277,28.0,[],8
27,44,359,27.0,[],8
28,46,373,51.5,[],11
29,48,333,70.5,[],12
30,53,217,31.5,[],9
31,57,653,48.5,[],11
32,59,71,37.5,[],9
33,60,176,33.5,[],9
34,62,513,25.5,[36],8
35,62,606,45.5,[],11
36,64,510,73.0,[34],13
37,64,628,32.5,[],8
38,65,208,19.5,[],7
39,66,368,53.5,[],12
40,66,451,40.5,[],10
41,66,716,39.5,[],10
42,69,547,30.0,[],8
43,72,231,55.0,[],11
44,73,436,56.5,[],11
45,75,84,49.0,[],11
46,75,403,48.0,[],11
47,75,415,50.0,[],11
48,77,623,37.5,[],9
49,81,164,54.0,[],11
50,86,48,44.0,[],10
51,86,524,51.5,[53],11
52,87,320,18.5,[],6
53,89,524,31.5,[51],8
54,92,357,11.5,[],5
55,93,479,21.5,[],7
56,94,266,20.5,[],7
57,97,84,35.0,[],9
58,99,39,23.0,[],7
59,102,488,19.5,[],7
60,103,109,50.5,[],11
61,104,382,27.0,[],8
62,105,166,28.5,[],8
63,105,668,17.0,[],6
64,106,57,41.5,[67],10
65,106,503,84.5,[],15
66,108,413,44.0,[],11
67,110,60,39.0,[64],10
68,111,157,23.0,[],7
69,111,252,66.5,[],13
70,112,70,49.0,[],11
71,114,185,52.0,[],11
72,117,194,48.5,[],10
73,118,53,29.5,[],8
74,118,419,52.0,[],12
75,120,321,23.5,[],7
76,120,651,17.0,[],6
77,122,234,74.0,[],14
78,123,518,28.0,[],8
79,123,551,43.0,[],10
80,123,688,35.5,[],9
81,127,207,77.5,[],14
82,127,507,47.5,[],11
83,129,444,82.0,[],14
84,129,469,60.5,[],12
85,129,570,14.5,[],6
86,130,55,30.0,[],8
87,130,96,28.5,[],8
88,131,618,26.0,[],8
89,133,169,19.5,[],7
90,137,465,38.0,[],9
91,139,51,18.0,[],6
92,140,313,17.0,[],6
93,140,711,51.5,[],11
94,141,2,63.5,[],12
95,146,576,20.5,[99],7
96,147,11,37.0,[],10
97,147,542,39.0,[],10
98,149,437,57.0,[],12
99,150,576,85.5,[95],14
100,151,243,40.0,[],9
101,153,568,39.0,[],10
102,155,544,66.5,[],13
103,158,98,55.5,[105],11
104,159,233,45.0,[],11
105,161,99,37.0,[103],10
106,162,130,43.5,[],10
107,164,211,45.0,[],10
108,164,661,40.0,[],9
109,165,710,52.5,[],11
110,166,295,31.0,[],9
111,166,316,24.0,[],8
112,168,490,18.0,[],7
113,169,337,35.5,[],10
114,173,635,30.5,[],8
115,175,305,36.5,[],10
116,176,155,45.0,[],10
117,178,228,22.0,[],7
118,179,37,17.0,[],6
119,181,140,74.5,[],13
120,182,183,24.5,[],8
121,183,456,66.0,[],12
122,191,360,71.5,[],13
123,191,607,18.5,[],7
124,192,659,19.0,[],7
125,193,370,33.0,[],9
126,195,238,48.0,[],12
127,200,702,20.5,[],7
128,202,513,49.0,[],11
129,202,610,37.0,[],9
130,202,635,27.5,[],7
131,203,301,47.5,[],11
132,205,276,52.0,[],11
133,206,695,79.5,[],14
134,207,366,50.5,[],11
135,214,131,36.5,[],10
136,214,338,28.5,[],9
