DropletID,CenterX,CenterY,Area,OverlappedDropletsID,Size
1,3,249,56.0,[],12
2,4,626,15.0,[],6
3,9,645,33.0,[],8
4,10,235,146.0,[],19
5,11,8,41.5,[],9
6,16,94,52.0,[],11
7,16,363,16.0,[],6
8,21,430,27.5,[],8
9,22,497,63.5,[],12
10,29,123,117.5,[],17
11,30,539,70.0,[],12
12,31,19,176.5,[],20
13,31,110,97.0,[],15
14,31,235,172.5,[],21
15,36,705,555.0,[],38
16,39,318,134.0,[],19
17,40,394,40.5,[],10
18,41,450,45.5,[],11
19,42,141,19.0,[],6
20,44,643,41.0,[],10
21,48,55,95.5,[],2
22,53,360,95.0,[],15
23,61,276,40.0,[],10
24,63,629,143.5,[],19
25,68,146,120.5,[],18
26,70,708,39.0,[],10
27,72,81,64.5,[],13
28,74,348,37.5,[],10
29,74,612,211.5,[31],23
30,75,275,58.0,[],12
31,75,600,223.5,"[29, 34]",25
32,76,316,132.0,[],19
33,82,273,11.5,[],5
34,83,601,59.5,[31],12
35,86,134,62.5,[36],12
36,88,139,46.0,[35],10
37,89,62,79.0,[],14
38,90,441,8.5,[],5
39,95,296,181.5,[],21
40,96,25,99.5,[],16
41,97,509,115.0,[],17
42,101,378,24.5,[],7
43,104,438,39.0,[],10
44,104,462,75.5,[],14
45,112,325,103.0,[],16
46,113,34,60.0,[],12
47,120,463,39.0,[],10
48,121,700,58.0,[],12
49,125,58,16.0,[],6
50,127,191,19.5,[],7
51,127,556,88.0,[],15
52,128,32,42.0,[],10
53,130,73,105.0,[],15
54,136,134,89.5,[],15
55,136,540,49.5,[],12
56,140,332,11.5,[],5
57,147,35,196.5,[],22
58,150,374,35.0,[60],9
59,151,594,30.0,[],8
60,152,368,220.5,[58],25
61,153,45,55.0,[],11
62,153,482,121.5,[],16
63,155,714,63.0,[],13
64,159,206,19.5,[],7
65,159,286,114.5,[],17
66,159,556,10.0,[],5
67,164,77,76.5,[],14
68,164,154,214.5,[],22
69,171,347,209.0,[],24
70,171,518,131.5,[],18
71,177,692,91.5,[],2
72,178,678,22.0,[],7
73,181,256,117.5,[],17
74,184,565,12.5,[],6
75,188,518,46.5,[],11
76,192,656,84.5,[],14
77,193,82,109.5,[],17
78,199,176,18.0,[],7
79,199,576,38.5,[],9
80,201,367,62.0,[],13
81,201,468,83.5,[],15
82,206,640,12.0,[],5
83,208,259,55.0,[],12
84,214,369,77.0,[],14
85,223,456,64.5,[87],13
86,225,295,98.0,[],15
87,229,454,78.0,[85],14
88,230,208,133.0,[],18
89,232,710,20.0,[],7
90,236,506,57.5,[91],12
91,236,510,163.0,"[90, 95]",20
92,241,73,7.5,[],4
93,243,612,35.0,[],9
94,244,272,79.0,[],15
95,244,515,68.0,[91],12
96,247,529,28.0,[],8
97,248,242,7.5,[],4
98,253,68,14.0,[],6
99,255,309,69.0,[],13
100,258,368,17.0,[],6
101,258,454,18.5,[],6
102,263,516,8.5,[104],4
103,264,493,114.5,[],17
104,269,509,212.0,[102],22
105,273,299,161.5,[],20
106,274,493,26.5,[],8
107,276,698,207.0,[],22
108,282,250,343.5,[],30
109,285,436,16.0,[],6
110,285,563,129.5,[],18
111,287,19,56.5,[],12
112,288,520,79.0,[],14
113,292,353,39.0,[],10
114,296,212,56.5,[],12
115,299,406,94.0,[],15
116,299,535,124.5,[],18
117,302,149,6.0,[],4
118,306,235,116.0,[],18
119,307,99,76.0,[],14
120,307,183,108.0,[],17
121,314,442,32.5,[],9
122,320,346,22.5,[],7
123,327,234,111.5,[],16
124,329,191,11.0,[],5
125,333,412,100.5,[],16
126,335,8,175.5,[],22
127,340,585,186.0,[],21
128,346,33,31.0,[],8
129,346,186,299.0,[],27
130,350,713,154.5,[],20
131,353,540,298.5,[],26
132,357,222,116.5,[],16
133,359,375,16.0,[],6
134,360,104,14.5,[],6
135,362,33,50.5,[],11
136,365,137,125.0,[],17
137,370,276,89.5,[],14
138,375,98,75.5,[],13
139,379,22,35.0,[141],9
140,382,332,146.5,[],19
141,385,27,228.0,[139],23
142,385,59,18.5,[],7
143,389,228,226.5,[],24
144,389,313,323.5,[],29
145,394,105,21.5,[146],7
146,399,107,29.0,[145],9
147,406,555,105.5,[149],16
148,411,476,123.5,[],17
149,411,547,167.0,[147],21
150,413,111,26.0,[],8
151,431,656,144.0,[],19
152,432,607,78.5,[],14
153,437,298,101.5,[],16
154,440,177,44.5,[],12
155,443,235,47.5,[],10
156,445,436,57.5,[],12
157,446,31,48.5,[],11
158,448,113,98.5,[],16
159,450,353,68.0,[],12
160,452,652,19.5,[],7
161,453,43,140.0,[],19
162,457,287,17.0,[],6
163,458,260,79.5,[],14
164,463,13,16.0,[],6
165,471,531,93.0,[],15
166,472,369,97.0,[],2
167,476,117,258.5,[],27
168,477,569,244.5,[],25
169,479,321,81.5,[],14
170,494,62,286.5,[],26
171,496,202,110.5,[],17
172,497,30,19.0,[],7
173,497,543,49.5,[],11
174,501,489,10.0,[],5
175,509,718,120.0,[],18
176,513,513,168.5,[],20
177,519,124,6.0,[179],4
178,521,562,90.0,[],15
179,522,126,372.5,"[177, 182]",31
180,527,415,14.5,[],6
181,531,45,12.0,[],5
182,536,130,157.5,"[179, 183]",20
183,537,128,19.0,[182],7
184,541,705,49.0,[],11
185,548,641,18.0,[],6
186,549,550,8.0,[],4
187,552,429,170.5,[],21
188,554,373,133.5,[],18
189,559,509,15.5,[],6
190,566,49,30.5,[],8
191,569,528,145.5,[],19
192,574,300,147.0,[],19
193,575,216,183.0,[196],21
194,576,513,90.5,[],14
195,579,491,47.5,[],11
196,582,217,45.5,[193],11
197,589,511,22.0,[],7
198,593,56,54.5,[],11
199,602,500,24.0,[201],7
200,607,299,33.0,[],9
